<s>             | dit             | topic 428      topic 50       topic 187      topic 362      
plaatsje        | vrij            | topic 49       topic 86       topic 347      topic 404      
vrij            | </s>            | topic 404      topic 49       topic 289      topic 347      
<s>             | voor            | topic 49       topic 347      topic 86       topic 415      
voor            | <UNK>           | topic 49       topic 347      topic 428      topic 245      
<UNK>           | voor            | topic 49       topic 347      topic 428      topic 86       
voor            | Ignacio         | topic 49       topic 347      topic 428      topic 245      
Ignacio         | Garrido         | topic 49       topic 347      topic 245      topic 202      
Garrido         | voor            | topic 49       topic 245      topic 428      topic 202      
voor            | Miguel          | topic 49       topic 347      topic 245      topic 428      
Miguel          | Angel           | topic 49       topic 311      topic 310      topic 151      
Angel           | Jimenez         | topic 49       topic 245      topic 310      topic 151      
Jimenez         | of              | topic 245      topic 428      topic 49       topic 202      
of              | wie             | topic 49       topic 245      topic 151      topic 311      
wie             | weet            | topic 49       topic 366      topic 86       topic 309      
weet            | waarom          | topic 49       topic 311      topic 415      topic 309      
waarom          | niet            | topic 49       topic 86       topic 275      topic 415      
niet            | voor            | topic 404      topic 86       topic 187      topic 49       
voor            | <UNK>           | topic 49       topic 86       topic 275      topic 151      
<UNK>           | <UNK>           | topic 86       topic 49       topic 151      topic 245      
<UNK>           | zelf            | topic 49       topic 86       topic 428      topic 151      
zelf            | </s>            | topic 86       topic 428      topic 49       topic 404      
<s>             | langer          | topic 49       topic 86       topic 311      topic 415      
langer          | bedankte        | topic 86       topic 2        topic 275      topic 404      
bedankte        | feestelijk      | topic 49       topic 86       topic 311      topic 415      
feestelijk      | voor            | topic 86       topic 2        topic 275      topic 151      
voor            | de              | topic 49       topic 86       topic 151      topic 311      
de              | eer             | topic 86       topic 2        topic 428      topic 211      
eer             | </s>            | topic 86       topic 49       topic 310      topic 309      
<s>             | Mark            | topic 49       topic 86       topic 310      topic 311      
Mark            | James           | topic 49       topic 151      topic 311      topic 415      
James           | is              | topic 49       topic 428      topic 310      topic 245      
is              | de              | topic 428      topic 49       topic 415      topic 86       
de              | Europese        | topic 428      topic 86       topic 2        topic 347      
Europese        | captain         | topic 86       topic 2        topic 347      topic 203      
captain         | </s>            | topic 428      topic 49       topic 347      topic 86       
<s>             | bij             | topic 49       topic 310      topic 347      topic 428      
bij             | de              | topic 49       topic 347      topic 310      topic 151      
de              | </s>            | topic 428      topic 86       topic 2        topic 347      
<s>             | Amerikanen      | topic 49       topic 310      topic 347      topic 86       
Amerikanen      | is              | topic 428      topic 86       topic 49       topic 404      
is              | het             | topic 428      topic 86       topic 49       topic 415      
het             | Ben             | topic 211      topic 275      topic 404      topic 86       
Ben             | <UNK>           | topic 49       topic 310      topic 415      topic 151      
<UNK>           | </s>            | topic 49       topic 428      topic 86       topic 310      
<s>             | maar            | topic 49       topic 310      topic 86       topic 347      
maar            | keren           | topic 49       topic 310      topic 86       topic 415      
keren           | we              | topic 404      topic 187      topic 49       topic 86       
we              | terug           | topic 86       topic 404      topic 49       topic 428      
terug           | naar            | topic 404      topic 187      topic 86       topic 205      
naar            | <UNK>           | topic 86       topic 49       topic 347      topic 310      
<UNK>           | die             | topic 49       topic 86       topic 151      topic 275      
die             | dus             | topic 86       topic 49       topic 275      topic 347      
dus             | van             | topic 86       topic 49       topic 404      topic 275      
van             | heel            | topic 49       topic 428      topic 86       topic 347      
heel            | diep            | topic 86       topic 428      topic 49       topic 187      
diep            | kwam            | topic 86       topic 2        topic 275      topic 404      
kwam            | toen            | topic 86       topic 49       topic 309      topic 311      
toen            | hij             | topic 49       topic 86       topic 311      topic 309      
hij             | op              | topic 86       topic 275      topic 404      topic 49       
op              | de              | topic 428      topic 86       topic 49       topic 2        
de              | voorbije        | topic 86       topic 428      topic 2        topic 347      
voorbije        | Masters         | topic 428      topic 86       topic 2        topic 203      
Masters         | weer            | topic 86       topic 404      topic 2        topic 289      
weer            | op              | topic 86       topic 275      topic 2        topic 49       
op              | het             | topic 428      topic 86       topic 49       topic 2        
het             | allerhoogste    | topic 211      topic 275      topic 330      topic 86       
allerhoogste    | podium          | topic 86       topic 275      topic 2        topic 211      
podium          | klom            | topic 404      topic 86       topic 275      topic 49       
klom            | </s>            | topic 49       topic 428      topic 275      topic 245      
<s>             | na              | topic 49       topic 347      topic 86       topic 310      
na              | twee            | topic 428      topic 49       topic 2        topic 86       
twee            | dagen           | topic 428      topic 245      topic 86       topic 2        
dagen           | leidde          | topic 428      topic 404      topic 86       topic 49       
leidde          | hij             | topic 49       topic 86       topic 347      topic 309      
hij             | het             | topic 49       topic 86       topic 275      topic 347      
het             | veld            | topic 275      topic 211      topic 404      topic 289      
veld            | met             | topic 404      topic 49       topic 187      topic 289      
met             | acht            | topic 49       topic 347      topic 86       topic 245      
acht            | onder           | topic 428      topic 296      topic 164      topic 86       
onder           | par             | topic 428      topic 49       topic 245      topic 86       
par             | en              | topic 49       topic 86       topic 245      topic 151      
en              | een             | topic 49       topic 428      topic 245      topic 86       
een             | superieur       | topic 428      topic 2        topic 86       topic 245      
superieur       | tweede          | topic 86       topic 49       topic 2        topic 404      
tweede          | rondje          | topic 2        topic 86       topic 245      topic 444      
rondje          | in              | topic 49       topic 86       topic 347      topic 2        
in              | zes-en          | topic 49       topic 428      topic 347      topic 86       
zes-en          | zestig          | topic 428      topic 481      topic 164      topic 60       
zestig          | </s>            | topic 428      topic 296      topic 164      topic 145      
<s>             | een             | topic 49       topic 347      topic 310      topic 415      
een             | <UNK>           | topic 428      topic 2        topic 86       topic 49       
<UNK>           | die             | topic 428      topic 49       topic 86       topic 347      
die             | ook             | topic 49       topic 347      topic 86       topic 428      
ook             | Bernard         | topic 49       topic 86       topic 347      topic 428      
Bernard         | <UNK>           | topic 49       topic 151      topic 415      topic 311      
<UNK>           | liet            | topic 428      topic 49       topic 245      topic 347      
liet            | optekenen       | topic 49       topic 347      topic 311      topic 415      
optekenen       | </s>            | topic 49       topic 428      topic 245      topic 347      
<s>             | Amerikaanse     | topic 49       topic 347      topic 245      topic 310      
Amerikaanse     | topfavorieten   | topic 347      topic 49       topic 245      topic 86       
topfavorieten   | Tiger           | topic 49       topic 245      topic 428      topic 86       
Tiger           | Woods           | topic 49       topic 245      topic 347      topic 202      
Woods           | en              | topic 245      topic 428      topic 49       topic 202      
en              | David           | topic 49       topic 245      topic 202      topic 265      
David           | Duval           | topic 49       topic 245      topic 202      topic 347      
Duval           | waren           | topic 245      topic 49       topic 428      topic 444      
waren           | op              | topic 49       topic 428      topic 245      topic 347      
op              | dat             | topic 428      topic 49       topic 347      topic 245      
dat             | moment          | topic 49       topic 428      topic 347      topic 245      
moment          | al              | topic 49       topic 428      topic 347      topic 245      
al              | uitgeschakeld   | topic 428      topic 49       topic 245      topic 444      
uitgeschakeld   | voor            | topic 49       topic 245      topic 289      topic 444      
voor            | de              | topic 49       topic 245      topic 347      topic 265      
de              | eindzege        | topic 428      topic 245      topic 86       topic 153      
eindzege        | </s>            | topic 245      topic 49       topic 444      topic 289      
<s>             | wat             | topic 49       topic 245      topic 347      topic 265      
wat             | het             | topic 49       topic 245      topic 265      topic 366      
het             | totaal          | topic 330      topic 211      topic 289      topic 245      
totaal          | aantal          | topic 428      topic 289      topic 275      topic 404      
aantal          | major           | topic 86       topic 245      topic 347      topic 49       
major           | overwinningen   | topic 49       topic 245      topic 86       topic 347      
overwinningen   | van             | topic 49       topic 245      topic 289      topic 86       
van             | Tiger           | topic 49       topic 245      topic 428      topic 347      
Tiger           | Woods           | topic 49       topic 245      topic 202      topic 347      
Woods           | op              | topic 245      topic 49       topic 202      topic 265      
op              | één           | topic 428      topic 49       topic 245      topic 347      
één           | houdt           | topic 428      topic 245      topic 164      topic 296      
houdt           | zijnde          | topic 49       topic 347      topic 245      topic 202      
zijnde          | zeventien       | topic 49       topic 245      topic 428      topic 347      
zeventien       | minder          | topic 428      topic 296      topic 164      topic 245      
minder          | dan             | topic 428      topic 245      topic 86       topic 49       
dan             | Jack            | topic 428      topic 49       topic 245      topic 444      
Jack            | <UNK>           | topic 49       topic 245      topic 202      topic 347      
<UNK>           | </s>            | topic 49       topic 428      topic 245      topic 202      
<s>             | dit             | topic 49       topic 245      topic 347      topic 202      
dit             | voor            | topic 245      topic 289      topic 49       topic 347      
voor            | de              | topic 49       topic 245      topic 428      topic 347      
de              | mannen          | topic 428      topic 347      topic 245      topic 86       
mannen          | die             | topic 49       topic 245      topic 428      topic 404      
die             | wat             | topic 49       topic 245      topic 347      topic 202      
wat             | al              | topic 49       topic 245      topic 347      topic 202      
al              | te              | topic 428      topic 49       topic 245      topic 289      
te              | kwistig         | topic 289      topic 404      topic 275      topic 205      
kwistig         | met             | topic 49       topic 245      topic 404      topic 289      
met             | superlatieven   | topic 49       topic 245      topic 202      topic 347      
superlatieven   | zwaaien         | topic 49       topic 289      topic 245      topic 404      
zwaaien         | </s>            | topic 49       topic 245      topic 187      topic 289      
<s>             | wij             | topic 49       topic 245      topic 347      topic 202      
wij             | bedoelen        | topic 49       topic 86       topic 289      topic 245      
bedoelen        | </s>            | topic 49       topic 187      topic 73       topic 245      
<s>             | in              | topic 49       topic 347      topic 245      topic 202      
in              | het             | topic 428      topic 49       topic 203      topic 245      
het             | geval           | topic 330      topic 203      topic 289      topic 245      
geval           | van             | topic 49       topic 187      topic 289      topic 404      
van             | Woods           | topic 49       topic 347      topic 245      topic 428      
Woods           | </s>            | topic 49       topic 245      topic 202      topic 265      
<s>             | die             | topic 49       topic 245      topic 202      topic 265      
die             | dat             | topic 49       topic 245      topic 347      topic 86       
dat             | moet            | topic 49       topic 245      topic 347      topic 202      
moet            | gezegd          | topic 49       topic 245      topic 347      topic 265      
gezegd          | wel             | topic 49       topic 187      topic 242      topic 289      
wel             | in              | topic 49       topic 245      topic 289      topic 347      
in              | daverende       | topic 49       topic 203      topic 245      topic 428      
daverende       | conditie        | topic 49       topic 245      topic 86       topic 347      
conditie        | is              | topic 404      topic 289      topic 187      topic 49       
is              | en              | topic 49       topic 245      topic 265      topic 347      
en              | met             | topic 49       topic 289      topic 404      topic 347      
met             | drie            | topic 49       topic 245      topic 347      topic 202      
drie            | <UNK>           | topic 428      topic 164      topic 245      topic 296      
<UNK>           | in              | topic 428      topic 49       topic 245      topic 347      
in              | korte           | topic 49       topic 428      topic 245      topic 347      
korte           | tijd            | topic 428      topic 245      topic 86       topic 2        
tijd            | weer            | topic 404      topic 289      topic 49       topic 428      
weer            | heeft           | topic 49       topic 245      topic 347      topic 289      
heeft           | <UNK>           | topic 49       topic 245      topic 347      topic 202      
<UNK>           | op              | topic 49       topic 245      topic 347      topic 289      
op              | nummer          | topic 428      topic 49       topic 245      topic 347      
nummer          | één           | topic 428      topic 49       topic 60       topic 164      
één           | van             | topic 428      topic 245      topic 49       topic 164      
van             | de              | topic 49       topic 428      topic 347      topic 245      
de              | wereldranglijst | topic 428      topic 86       topic 347      topic 49       
wereldranglijst | </s>            | topic 245      topic 49       topic 202      topic 289      
<s>             | de              | topic 49       topic 245      topic 265      topic 202      
de              | US              | topic 428      topic 245      topic 49       topic 86       
US              | Open            | topic 358      topic 448      topic 468      topic 86       
Open            | waarover        | topic 245      topic 428      topic 265      topic 49       
waarover        | we              | topic 245      topic 49       topic 265      topic 202      
we              | boven           | topic 428      topic 245      topic 444      topic 289      
boven           | al              | topic 428      topic 245      topic 49       topic 203      
al              | spraken         | topic 428      topic 245      topic 289      topic 444      
spraken         | werd            | topic 49       topic 245      topic 202      topic 265      
werd            | gewonnen        | topic 49       topic 245      topic 202      topic 265      
gewonnen        | door            | topic 245      topic 289      topic 49       topic 265      
door            | Payne           | topic 245      topic 49       topic 265      topic 202      
Payne           | </s>            | topic 49       topic 202      topic 245      topic 265      
<s>             | Stewart         | topic 49       topic 245      topic 202      topic 265      
Stewart         | na              | topic 49       topic 245      topic 202      topic 265      
na              | een             | topic 428      topic 49       topic 245      topic 347      
een             | verbeten        | topic 428      topic 245      topic 49       topic 91       
verbeten        | duel            | topic 49       topic 245      topic 428      topic 347      
duel            | met             | topic 245      topic 49       topic 289      topic 404      
met             | Phil            | topic 49       topic 245      topic 202      topic 265      
Phil            | <UNK>           | topic 49       topic 202      topic 245      topic 265      
<UNK>           | dat             | topic 49       topic 245      topic 202      topic 428      
dat             | met             | topic 49       topic 245      topic 202      topic 347      
met             | een             | topic 49       topic 428      topic 245      topic 347      
een             | fenomenale      | topic 428      topic 49       topic 245      topic 347      
fenomenale      | <UNK>           | topic 428      topic 245      topic 49       topic 347      
<UNK>           | van             | topic 49       topic 245      topic 202      topic 347      
van             | Stewart         | topic 49       topic 428      topic 347      topic 245      
Stewart         | op              | topic 49       topic 245      topic 202      topic 347      
op              | de              | topic 428      topic 49       topic 347      topic 245      
de              | laatste         | topic 428      topic 49       topic 347      topic 245      
laatste         | hole            | topic 428      topic 245      topic 49       topic 153      
hole            | werd            | topic 49       topic 245      topic 289      topic 202      
werd            | beslecht        | topic 49       topic 245      topic 202      topic 347      
beslecht        | </s>            | topic 49       topic 245      topic 289      topic 202      
<s>             | Woods           | topic 49       topic 245      topic 347      topic 202      
Woods           | eindigde        | topic 49       topic 245      topic 202      topic 265      
eindigde        | derde           | topic 49       topic 245      topic 202      topic 265      
derde           | </s>            | topic 245      topic 428      topic 444      topic 153      
<s>             | voor            | topic 49       topic 245      topic 202      topic 265      
voor            | Stewart         | topic 49       topic 245      topic 202      topic 428      
Stewart         | twee-en         | topic 49       topic 245      topic 202      topic 428      
twee-en         | veertig         | topic 428      topic 481      topic 164      topic 245      
veertig         | komma           | topic 428      topic 296      topic 164      topic 245      
komma           | was             | topic 428      topic 49       topic 245      topic 296      
was             | het             | topic 49       topic 428      topic 245      topic 202      
het             | de              | topic 49       topic 428      topic 245      topic 289      
de              | derde           | topic 428      topic 245      topic 49       topic 347      
derde           | major           | topic 428      topic 245      topic 153      topic 49       
major           | in              | topic 49       topic 245      topic 202      topic 428      
in              | zijn            | topic 428      topic 245      topic 49       topic 197      
zijn            | carrière       | topic 428      topic 245      topic 49       topic 347      
carrière       | </s>            | topic 245      topic 49       topic 428      topic 202      
<s>             | hij             | topic 49       topic 245      topic 202      topic 265      
hij             | won             | topic 49       topic 245      topic 202      topic 265      
won             | in              | topic 49       topic 245      topic 202      topic 265      
in              | negen-en        | topic 428      topic 245      topic 49       topic 197      
negen-en        | tachtig         | topic 428      topic 164      topic 481      topic 296      
tachtig         | de              | topic 428      topic 296      topic 164      topic 245      
de              | US              | topic 428      topic 245      topic 164      topic 153      
US              | <UNK>           | topic 358      topic 468      topic 448      topic 3        
<UNK>           | en              | topic 428      topic 49       topic 245      topic 202      
en              | in              | topic 49       topic 245      topic 202      topic 428      
in              | één-en        | topic 428      topic 245      topic 49       topic 197      
één-en        | negentig        | topic 428      topic 481      topic 164      topic 206      
negentig        | zijn            | topic 428      topic 296      topic 164      topic 245      
zijn            | eerste          | topic 428      topic 245      topic 164      topic 296      
eerste          | van             | topic 428      topic 245      topic 164      topic 444      
van             | twee            | topic 428      topic 49       topic 245      topic 347      
twee            | US              | topic 428      topic 296      topic 164      topic 245      
US              | <UNK>           | topic 358      topic 468      topic 448      topic 86       
<UNK>           | </s>            | topic 428      topic 49       topic 245      topic 3        
<s>             | Payne           | topic 428      topic 49       topic 245      topic 134      
Payne           | is              | topic 49       topic 245      topic 202      topic 310      
is              | een             | topic 428      topic 49       topic 245      topic 202      
een             | van             | topic 428      topic 245      topic 49       topic 91       
van             | de              | topic 428      topic 49       topic 245      topic 347      
de              | weinige         | topic 428      topic 245      topic 49       topic 153      
weinige         | profs           | topic 245      topic 428      topic 153      topic 86       
profs           | die             | topic 245      topic 202      topic 265      topic 49       
die             | met             | topic 245      topic 49       topic 265      topic 202      
met             | plezier         | topic 428      topic 49       topic 245      topic 202      
plezier         | de              | topic 49       topic 245      topic 202      topic 404      
de              | <UNK>           | topic 245      topic 203      topic 428      topic 86       
<UNK>           | aantrekt        | topic 245      topic 49       topic 202      topic 86       
aantrekt        | en              | topic 49       topic 202      topic 245      topic 265      
en              | daarbij         | topic 49       topic 202      topic 245      topic 265      
daarbij         | gewaagde        | topic 49       topic 245      topic 428      topic 289      
gewaagde        | <UNK>           | topic 245      topic 49       topic 347      topic 86       
<UNK>           | niet            | topic 49       topic 245      topic 202      topic 265      
niet            | schuwt          | topic 49       topic 404      topic 289      topic 245      
schuwt          | </s>            | topic 49       topic 265      topic 202      topic 245      
<s>             | overigens       | topic 49       topic 202      topic 265      topic 245      
overigens       | is              | topic 49       topic 289      topic 245      topic 265      
is              | het             | topic 49       topic 245      topic 202      topic 265      
het             | in              | topic 289      topic 330      topic 203      topic 49       
in              | golf            | topic 428      topic 203      topic 49       topic 245      
golf            | niet            | topic 49       topic 428      topic 202      topic 245      
niet            | belangrijk      | topic 49       topic 404      topic 289      topic 245      
belangrijk      | wat             | topic 49       topic 404      topic 289      topic 187      
wat             | iemand          | topic 49       topic 347      topic 202      topic 245      
iemand          | draagt          | topic 49       topic 404      topic 187      topic 86       
draagt          | wel             | topic 49       topic 202      topic 245      topic 265      
wel             | hoeveel         | topic 49       topic 187      topic 404      topic 242      
hoeveel         | hij             | topic 245      topic 86       topic 49       topic 347      
hij             | betaald         | topic 404      topic 49       topic 187      topic 289      
betaald         | wordt           | topic 187      topic 404      topic 49       topic 289      
wordt           | om              | topic 49       topic 202      topic 245      topic 265      
om              | het             | topic 49       topic 245      topic 428      topic 202      
het             | te              | topic 289      topic 203      topic 330      topic 374      
te              | dragen          | topic 275      topic 289      topic 203      topic 205      
dragen          | </s>            | topic 187      topic 404      topic 242      topic 289      
<s>             | de              | topic 49       topic 347      topic 202      topic 245      
de              | man             | topic 428      topic 86       topic 203      topic 347      
man             | die             | topic 49       topic 202      topic 404      topic 245      
die             | het             | topic 49       topic 245      topic 202      topic 404      
het             | meest           | topic 289      topic 404      topic 49       topic 245      
meest           | in              | topic 404      topic 86       topic 484      topic 205      
in              | de              | topic 49       topic 203      topic 428      topic 197      
de              | kijker          | topic 428      topic 86       topic 203      topic 245      
kijker          | liep            | topic 187      topic 404      topic 289      topic 242      
liep            | was             | topic 49       topic 202      topic 245      topic 265      
was             | deze            | topic 49       topic 202      topic 245      topic 265      
deze            | keer            | topic 428      topic 245      topic 86       topic 49       
keer            | nochtans        | topic 49       topic 245      topic 428      topic 404      
nochtans        | niet            | topic 49       topic 245      topic 428      topic 404      
niet            | de              | topic 404      topic 49       topic 187      topic 289      
de              | winnaar         | topic 428      topic 86       topic 203      topic 245      
winnaar         | maar            | topic 404      topic 289      topic 203      topic 245      
maar            | de              | topic 49       topic 245      topic 265      topic 202      
de              | tweede          | topic 86       topic 428      topic 203      topic 245      
tweede          | </s>            | topic 203      topic 245      topic 153      topic 2        
<s>             | Phil            | topic 49       topic 245      topic 202      topic 265      
Phil            | <UNK>           | topic 49       topic 202      topic 245      topic 265      
<UNK>           | </s>            | topic 428      topic 49       topic 245      topic 202      
<s>             | en              | topic 49       topic 428      topic 245      topic 202      
en              | wel             | topic 49       topic 202      topic 265      topic 245      
wel             | omdat           | topic 49       topic 245      topic 289      topic 265      
omdat           | zijn            | topic 49       topic 202      topic 265      topic 245      
zijn            | vrouw           | topic 49       topic 245      topic 428      topic 347      
vrouw           | elk             | topic 49       topic 202      topic 245      topic 404      
elk             | moment          | topic 428      topic 49       topic 245      topic 289      
moment          | van             | topic 404      topic 49       topic 187      topic 507      
van             | hun             | topic 49       topic 202      topic 245      topic 265      
hun             | eerste          | topic 428      topic 245      topic 49       topic 347      
eerste          | kind            | topic 428      topic 245      topic 203      topic 164      
kind            | kon             | topic 404      topic 49       topic 507      topic 245      
kon             | bevallen        | topic 49       topic 202      topic 245      topic 265      
bevallen        | </s>            | topic 49       topic 202      topic 507      topic 245      
<s>             | tenminste       | topic 49       topic 202      topic 245      topic 265      
tenminste       | volgens         | topic 49       topic 187      topic 428      topic 404      
volgens         | Phil            | topic 49       topic 202      topic 245      topic 265      
Phil            | </s>            | topic 49       topic 202      topic 245      topic 265      
<s>             | volgens         | topic 49       topic 202      topic 245      topic 265      
volgens         | de              | topic 49       topic 202      topic 245      topic 265      
de              | dokters         | topic 428      topic 245      topic 49       topic 347      
dokters         | zou             | topic 49       topic 202      topic 404      topic 507      
zou             | dat             | topic 49       topic 202      topic 245      topic 265      
dat             | nog             | topic 49       topic 202      topic 265      topic 245      
nog             | veertien        | topic 428      topic 49       topic 245      topic 202      
veertien        | dagen           | topic 164      topic 296      topic 428      topic 245      
dagen           | duren           | topic 467      topic 404      topic 428      topic 231      
duren           | </s>            | topic 428      topic 49       topic 187      topic 245      
<s>             | maar            | topic 49       topic 202      topic 245      topic 428      
maar            | Phil            | topic 49       topic 187      topic 428      topic 242      
Phil            | wenste          | topic 49       topic 202      topic 265      topic 245      
wenste          | geen            | topic 49       topic 202      topic 265      topic 245      
geen            | risico          | topic 428      topic 49       topic 231      topic 245      
risico          | te              | topic 187      topic 404      topic 242      topic 507      
te              | nemen           | topic 404      topic 205      topic 187      topic 289      
nemen           | had             | topic 49       topic 187      topic 202      topic 242      
had             | een             | topic 49       topic 202      topic 265      topic 245      
een             | speciale        | topic 428      topic 231      topic 245      topic 49       
speciale        | <UNK>           | topic 231      topic 245      topic 428      topic 86       
<UNK>           | aan             | topic 49       topic 202      topic 245      topic 404      
aan             | zijn            | topic 49       topic 202      topic 245      topic 265      
zijn            | broekriem       | topic 49       topic 428      topic 245      topic 231      
broekriem       | gebonden        | topic 404      topic 49       topic 187      topic 242      
gebonden        | en              | topic 49       topic 404      topic 187      topic 242      
en              | een             | topic 49       topic 404      topic 242      topic 187      
een             | <UNK>           | topic 49       topic 231      topic 428      topic 347      
<UNK>           | <UNK>           | topic 49       topic 404      topic 231      topic 484      
<UNK>           | gezet           | topic 49       topic 202      topic 404      topic 245      
gezet           | om              | topic 404      topic 187      topic 49       topic 507      
om              | zodra           | topic 49       topic 202      topic 245      topic 428      
zodra           | de              | topic 49       topic 202      topic 245      topic 265      
de              | <UNK>           | topic 428      topic 49       topic 347      topic 86       
<UNK>           | begonnen        | topic 49       topic 245      topic 202      topic 86       
begonnen        | het             | topic 49       topic 187      topic 404      topic 202      
het             | golf            | topic 49       topic 289      topic 404      topic 245      
golf            | te              | topic 49       topic 404      topic 187      topic 507      
te              | laten           | topic 404      topic 205      topic 187      topic 289      
laten           | voor            | topic 49       topic 187      topic 242      topic 202      
voor            | wat             | topic 49       topic 202      topic 245      topic 347      
wat             | het             | topic 49       topic 202      topic 347      topic 245      
het             | was             | topic 289      topic 49       topic 404      topic 374      
was             | en              | topic 49       topic 202      topic 187      topic 245      
en              | naar            | topic 49       topic 404      topic 187      topic 242      
naar            | huis            | topic 49       topic 202      topic 245      topic 347      
huis            | in              | topic 404      topic 49       topic 187      topic 507      
in              | Arizona         | topic 49       topic 197      topic 428      topic 245      
Arizona         | te              | topic 507      topic 404      topic 49       topic 202      
te              | vliegen         | topic 404      topic 289      topic 507      topic 187      
vliegen         | </s>            | topic 507      topic 404      topic 187      topic 49       
<s>             | vijf            | topic 49       topic 202      topic 507      topic 245      
vijf            | uur             | topic 164      topic 428      topic 296      topic 231      
uur             | van             | topic 428      topic 49       topic 245      topic 164      
van             | </s>            | topic 428      topic 49       topic 245      topic 202      
<s>             | wat             | topic 49       topic 428      topic 245      topic 50       
wat             | eerst           | topic 49       topic 507      topic 231      topic 242      
eerst           | een             | topic 428      topic 49       topic 245      topic 507      
een             | van             | topic 428      topic 231      topic 351      topic 286      
van             | de              | topic 428      topic 49       topic 245      topic 347      
de              | vele            | topic 428      topic 49       topic 245      topic 231      
vele            | onbeduidende    | topic 231      topic 86       topic 428      topic 470      
onbeduidende    | faits           | topic 231      topic 49       topic 245      topic 86       
faits           | divers          | topic 231      topic 245      topic 49       topic 165      
divers          | was             | topic 404      topic 507      topic 251      topic 231      
was             | zoals           | topic 49       topic 202      topic 507      topic 187      
zoals           | er              | topic 49       topic 202      topic 245      topic 231      
er              | in              | topic 428      topic 404      topic 251      topic 507      
in              | elk             | topic 428      topic 49       topic 203      topic 245      
elk             | groot           | topic 428      topic 164      topic 231      topic 245      
groot           | toernooi        | topic 404      topic 231      topic 251      topic 507      
toernooi        | tientallen      | topic 49       topic 404      topic 289      topic 245      
tientallen      | te              | topic 245      topic 428      topic 153      topic 86       
te              | rapen           | topic 153      topic 203      topic 484      topic 289      
rapen           | vallen          | topic 404      topic 187      topic 289      topic 507      
vallen          | werd            | topic 49       topic 187      topic 242      topic 404      
werd            | plots           | topic 49       topic 202      topic 245      topic 265      
plots           | het             | topic 49       topic 245      topic 428      topic 404      
het             | onderwerp       | topic 289      topic 404      topic 49       topic 374      
onderwerp       | van             | topic 404      topic 187      topic 49       topic 289      
van             | gesprek         | topic 49       topic 202      topic 245      topic 265      
gesprek         | toen            | topic 49       topic 202      topic 507      topic 187      
toen            | <UNK>           | topic 49       topic 202      topic 265      topic 245      
<UNK>           | de              | topic 49       topic 245      topic 202      topic 428      
de              | voorlaatste     | topic 428      topic 245      topic 49       topic 86       
voorlaatste     | dag             | topic 245      topic 203      topic 153      topic 2        
dag             | afsloot         | topic 404      topic 245      topic 428      topic 289      
afsloot         | met             | topic 49       topic 245      topic 202      topic 428      
met             | slechts         | topic 49       topic 428      topic 245      topic 202      
slechts         | één           | topic 428      topic 49       topic 245      topic 164      
één           | <UNK>           | topic 428      topic 164      topic 245      topic 296      
<UNK>           | achterstand     | topic 49       topic 428      topic 245      topic 202      
achterstand     | op              | topic 404      topic 49       topic 428      topic 245      
op              | leider          | topic 428      topic 49       topic 245      topic 347      
leider          | Payne           | topic 49       topic 202      topic 428      topic 245      
Payne           | Stewart         | topic 49       topic 202      topic 245      topic 265      
Stewart         | </s>            | topic 49       topic 245      topic 202      topic 265      
<s>             | een             | topic 49       topic 202      topic 245      topic 265      
een             | steeds          | topic 428      topic 49       topic 245      topic 231      
steeds          | <UNK>           | topic 428      topic 49       topic 245      topic 347      
<UNK>           | wordende        | topic 49       topic 245      topic 202      topic 428      
wordende        | Phil            | topic 49       topic 428      topic 245      topic 347      
Phil            | telefoneerde    | topic 49       topic 202      topic 245      topic 265      
telefoneerde    | voor            | topic 49       topic 202      topic 265      topic 245      
voor            | de              | topic 49       topic 202      topic 245      topic 265      
de              | tachtigste      | topic 428      topic 49       topic 347      topic 245      
tachtigste      | keer            | topic 153      topic 245      topic 203      topic 2        
keer            | in              | topic 49       topic 245      topic 202      topic 428      
in              | drie            | topic 428      topic 49       topic 245      topic 197      
drie            | dagen           | topic 428      topic 164      topic 245      topic 49       
dagen           | naar            | topic 428      topic 245      topic 404      topic 49       
naar            | huis            | topic 49       topic 245      topic 202      topic 428      
huis            | en              | topic 49       topic 245      topic 428      topic 202      
en              | <UNK>           | topic 49       topic 245      topic 202      topic 347      
<UNK>           | zijn            | topic 49       topic 245      topic 202      topic 428      
zijn            | vrouw           | topic 49       topic 428      topic 245      topic 347      
vrouw           | hem             | topic 49       topic 245      topic 202      topic 231      
hem             | als             | topic 49       topic 428      topic 245      topic 202      
als             | het             | topic 49       topic 202      topic 245      topic 428      
het             | zover           | topic 49       topic 231      topic 245      topic 351      
zover           | was             | topic 49       topic 202      topic 245      topic 265      
was             | in              | topic 49       topic 202      topic 245      topic 265      
in              | elk             | topic 49       topic 428      topic 245      topic 197      
elk             | geval           | topic 428      topic 49       topic 245      topic 164      
geval           | te              | topic 49       topic 245      topic 202      topic 428      
te              | bellen          | topic 404      topic 289      topic 351      topic 205      
bellen          | om              | topic 49       topic 404      topic 187      topic 289      
om              | het             | topic 49       topic 245      topic 202      topic 428      
het             | even            | topic 49       topic 289      topic 351      topic 245      
