<s>             | dit             | topic 8        topic 39       topic 61       topic 25       
een             | van             | topic 8        topic 39       topic 61       topic 25       
van             | de              | topic 8        topic 39       topic 61       topic 25       
de              | vele            | topic 8        topic 39       topic 61       topic 25       
vele            | onbeduidende    | topic 8        topic 39       topic 61       topic 25       
onbeduidende    | faits           | topic 8        topic 39       topic 61       topic 25       
faits           | divers          | topic 8        topic 39       topic 61       topic 25       
divers          | was             | topic 8        topic 39       topic 61       topic 25       
was             | zoals           | topic 8        topic 39       topic 61       topic 25       
zoals           | er              | topic 8        topic 39       topic 61       topic 25       
er              | in              | topic 8        topic 39       topic 61       topic 25       
in              | elk             | topic 8        topic 39       topic 61       topic 25       
elk             | groot           | topic 8        topic 39       topic 61       topic 25       
groot           | toernooi        | topic 8        topic 39       topic 61       topic 25       
toernooi        | tientallen      | topic 8        topic 39       topic 61       topic 25       
tientallen      | te              | topic 8        topic 39       topic 61       topic 25       
te              | rapen           | topic 8        topic 39       topic 61       topic 25       
rapen           | vallen          | topic 8        topic 39       topic 61       topic 25       
vallen          | werd            | topic 8        topic 39       topic 61       topic 25       
werd            | plots           | topic 8        topic 39       topic 61       topic 25       
plots           | het             | topic 8        topic 39       topic 61       topic 25       
het             | onderwerp       | topic 8        topic 39       topic 61       topic 25       
onderwerp       | van             | topic 8        topic 39       topic 61       topic 25       
van             | gesprek         | topic 8        topic 39       topic 61       topic 25       
gesprek         | toen            | topic 8        topic 39       topic 61       topic 25       
toen            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | de              | topic 8        topic 39       topic 61       topic 25       
de              | voorlaatste     | topic 8        topic 39       topic 61       topic 25       
voorlaatste     | dag             | topic 8        topic 39       topic 61       topic 25       
dag             | afsloot         | topic 8        topic 39       topic 61       topic 25       
afsloot         | met             | topic 8        topic 39       topic 61       topic 25       
met             | slechts         | topic 8        topic 39       topic 61       topic 25       
slechts         | één           | topic 8        topic 39       topic 61       topic 25       
één           | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | achterstand     | topic 8        topic 39       topic 61       topic 25       
achterstand     | op              | topic 8        topic 39       topic 61       topic 25       
op              | leider          | topic 8        topic 39       topic 61       topic 25       
leider          | Payne           | topic 8        topic 39       topic 61       topic 25       
Payne           | Stewart         | topic 8        topic 39       topic 61       topic 25       
Stewart         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | een             | topic 8        topic 39       topic 61       topic 25       
een             | steeds          | topic 8        topic 39       topic 61       topic 25       
steeds          | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | wordende        | topic 8        topic 39       topic 61       topic 25       
wordende        | Phil            | topic 8        topic 39       topic 61       topic 25       
Phil            | telefoneerde    | topic 8        topic 39       topic 61       topic 25       
telefoneerde    | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | tachtigste      | topic 8        topic 39       topic 61       topic 25       
tachtigste      | keer            | topic 8        topic 39       topic 61       topic 25       
keer            | in              | topic 8        topic 39       topic 61       topic 25       
in              | drie            | topic 8        topic 39       topic 61       topic 25       
drie            | dagen           | topic 8        topic 39       topic 61       topic 25       
dagen           | naar            | topic 8        topic 39       topic 61       topic 25       
naar            | huis            | topic 8        topic 39       topic 61       topic 25       
huis            | en              | topic 8        topic 39       topic 61       topic 25       
en              | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | zijn            | topic 8        topic 39       topic 61       topic 25       
zijn            | vrouw           | topic 8        topic 39       topic 61       topic 25       
vrouw           | hem             | topic 8        topic 39       topic 61       topic 25       
hem             | als             | topic 8        topic 39       topic 61       topic 25       
als             | het             | topic 8        topic 39       topic 61       topic 25       
het             | zover           | topic 8        topic 39       topic 61       topic 25       
zover           | was             | topic 8        topic 39       topic 61       topic 25       
was             | in              | topic 8        topic 39       topic 61       topic 25       
in              | elk             | topic 8        topic 39       topic 61       topic 25       
elk             | geval           | topic 8        topic 39       topic 61       topic 25       
geval           | te              | topic 8        topic 39       topic 61       topic 25       
te              | bellen          | topic 8        topic 39       topic 61       topic 25       
bellen          | om              | topic 8        topic 39       topic 61       topic 25       
om              | het             | topic 8        topic 39       topic 61       topic 25       
het             | even            | topic 8        topic 39       topic 61       topic 25       
even            | wanneer         | topic 8        topic 39       topic 61       topic 25       
wanneer         | en              | topic 8        topic 39       topic 61       topic 25       
en              | om              | topic 8        topic 39       topic 61       topic 25       
om              | het             | topic 8        topic 39       topic 61       topic 25       
het             | even            | topic 8        topic 39       topic 61       topic 25       
even            | waar            | topic 8        topic 39       topic 61       topic 25       
waar            | hij             | topic 8        topic 39       topic 61       topic 25       
hij             | zich            | topic 8        topic 39       topic 61       topic 25       
zich            | op              | topic 8        topic 39       topic 61       topic 25       
op              | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | moment          | topic 8        topic 39       topic 61       topic 25       
moment          | bevond          | topic 8        topic 39       topic 61       topic 25       
bevond          | zelfs           | topic 8        topic 39       topic 61       topic 25       
zelfs           | al              | topic 8        topic 39       topic 61       topic 25       
al              | was             | topic 8        topic 39       topic 61       topic 25       
was             | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | de              | topic 8        topic 39       topic 61       topic 25       
de              | laatste         | topic 8        topic 39       topic 61       topic 25       
laatste         | hole            | topic 8        topic 39       topic 61       topic 25       
hole            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | iemand          | topic 8        topic 39       topic 61       topic 25       
iemand          | die             | topic 8        topic 39       topic 61       topic 25       
die             | op              | topic 8        topic 39       topic 61       topic 25       
op              | het             | topic 8        topic 39       topic 61       topic 25       
het             | punt            | topic 8        topic 39       topic 61       topic 25       
punt            | staat           | topic 8        topic 39       topic 61       topic 25       
staat           | de              | topic 8        topic 39       topic 61       topic 25       
de              | US              | topic 8        topic 39       topic 61       topic 25       
US              | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | te              | topic 8        topic 39       topic 61       topic 25       
te              | winnen          | topic 8        topic 39       topic 61       topic 25       
winnen          | op              | topic 8        topic 39       topic 61       topic 25       
op              | de              | topic 8        topic 39       topic 61       topic 25       
de              | zeventiende     | topic 8        topic 39       topic 61       topic 25       
zeventiende     | hole            | topic 8        topic 39       topic 61       topic 25       
hole            | plots           | topic 8        topic 39       topic 61       topic 25       
plots           | zou             | topic 8        topic 39       topic 61       topic 25       
zou             | weglopen        | topic 8        topic 39       topic 61       topic 25       
weglopen        | omdat           | topic 8        topic 39       topic 61       topic 25       
omdat           | zijn            | topic 8        topic 39       topic 61       topic 25       
zijn            | vrouw           | topic 8        topic 39       topic 61       topic 25       
vrouw           | bevalt          | topic 8        topic 39       topic 61       topic 25       
bevalt          | verdeelde       | topic 8        topic 39       topic 61       topic 25       
verdeelde       | de              | topic 8        topic 39       topic 61       topic 25       
de              | aanwezigen      | topic 8        topic 39       topic 61       topic 25       
aanwezigen      | in              | topic 8        topic 39       topic 61       topic 25       
in              | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | in              | topic 8        topic 39       topic 61       topic 25       
in              | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | duidelijk       | topic 8        topic 39       topic 61       topic 25       
duidelijk       | gescheiden      | topic 8        topic 39       topic 61       topic 25       
gescheiden      | kampen          | topic 8        topic 39       topic 61       topic 25       
kampen          | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | aan             | topic 8        topic 39       topic 61       topic 25       
aan             | de              | topic 8        topic 39       topic 61       topic 25       
de              | ene             | topic 8        topic 39       topic 61       topic 25       
ene             | kant            | topic 8        topic 39       topic 61       topic 25       
kant            | Phil            | topic 8        topic 39       topic 61       topic 25       
Phil            | die             | topic 8        topic 39       topic 61       topic 25       
die             | stelde          | topic 8        topic 39       topic 61       topic 25       
stelde          | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | een             | topic 8        topic 39       topic 61       topic 25       
een             | mens            | topic 8        topic 39       topic 61       topic 25       
mens            | meerdere        | topic 8        topic 39       topic 61       topic 25       
meerdere        | keren           | topic 8        topic 39       topic 61       topic 25       
keren           | de              | topic 8        topic 39       topic 61       topic 25       
de              | US              | topic 8        topic 39       topic 61       topic 25       
US              | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | kan             | topic 8        topic 39       topic 61       topic 25       
kan             | winnen          | topic 8        topic 39       topic 61       topic 25       
winnen          | maar            | topic 8        topic 39       topic 61       topic 25       
maar            | slechts         | topic 8        topic 39       topic 61       topic 25       
slechts         | één           | topic 8        topic 39       topic 61       topic 25       
één           | keer            | topic 8        topic 39       topic 61       topic 25       
keer            | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | het             | topic 8        topic 39       topic 61       topic 25       
het             | eerst           | topic 8        topic 39       topic 61       topic 25       
eerst           | vader           | topic 8        topic 39       topic 61       topic 25       
vader           | wordt           | topic 8        topic 39       topic 61       topic 25       
wordt           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | aan             | topic 8        topic 39       topic 61       topic 25       
aan             | de              | topic 8        topic 39       topic 61       topic 25       
de              | andere          | topic 8        topic 39       topic 61       topic 25       
andere          | kant            | topic 8        topic 39       topic 61       topic 25       
kant            | alle            | topic 8        topic 39       topic 61       topic 25       
alle            | anderen         | topic 8        topic 39       topic 61       topic 25       
anderen         | die             | topic 8        topic 39       topic 61       topic 25       
die             | vonden          | topic 8        topic 39       topic 61       topic 25       
vonden          | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | Phil            | topic 8        topic 39       topic 61       topic 25       
Phil            | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | goed            | topic 8        topic 39       topic 61       topic 25       
goed            | bij             | topic 8        topic 39       topic 61       topic 25       
bij             | zijn            | topic 8        topic 39       topic 61       topic 25       
zijn            | hoofd           | topic 8        topic 39       topic 61       topic 25       
hoofd           | was             | topic 8        topic 39       topic 61       topic 25       
was             | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | elke            | topic 8        topic 39       topic 61       topic 25       
elke            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | kan             | topic 8        topic 39       topic 61       topic 25       
kan             | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | keer            | topic 8        topic 39       topic 61       topic 25       
keer            | vader           | topic 8        topic 39       topic 61       topic 25       
vader           | worden          | topic 8        topic 39       topic 61       topic 25       
worden          | maar            | topic 8        topic 39       topic 61       topic 25       
maar            | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | keer            | topic 8        topic 39       topic 61       topic 25       
keer            | de              | topic 8        topic 39       topic 61       topic 25       
de              | US              | topic 8        topic 39       topic 61       topic 25       
US              | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | winnen          | topic 8        topic 39       topic 61       topic 25       
winnen          | is              | topic 8        topic 39       topic 61       topic 25       
is              | er              | topic 8        topic 39       topic 61       topic 25       
er              | minder          | topic 8        topic 39       topic 61       topic 25       
minder          | gegeven         | topic 8        topic 39       topic 61       topic 25       
gegeven         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | alleen          | topic 8        topic 39       topic 61       topic 25       
alleen          | Payne           | topic 8        topic 39       topic 61       topic 25       
Payne           | Stewart         | topic 8        topic 39       topic 61       topic 25       
Stewart         | gaf             | topic 8        topic 39       topic 61       topic 25       
gaf             | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | geheel          | topic 8        topic 39       topic 61       topic 25       
geheel          | belangeloos     | topic 8        topic 39       topic 61       topic 25       
belangeloos     | Phil            | topic 8        topic 39       topic 61       topic 25       
Phil            | gelijk          | topic 8        topic 39       topic 61       topic 25       
gelijk          | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | en              | topic 8        topic 39       topic 61       topic 25       
en              | gooide          | topic 8        topic 39       topic 61       topic 25       
gooide          | net             | topic 8        topic 39       topic 61       topic 25       
net             | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | slotronde       | topic 8        topic 39       topic 61       topic 25       
slotronde       | die             | topic 8        topic 39       topic 61       topic 25       
die             | uitgerekend     | topic 8        topic 39       topic 61       topic 25       
uitgerekend     | op              | topic 8        topic 39       topic 61       topic 25       
op              | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | gespeeld        | topic 8        topic 39       topic 61       topic 25       
gespeeld        | werd            | topic 8        topic 39       topic 61       topic 25       
werd            | nog             | topic 8        topic 39       topic 61       topic 25       
nog             | wat             | topic 8        topic 39       topic 61       topic 25       
wat             | olie            | topic 8        topic 39       topic 61       topic 25       
olie            | op              | topic 8        topic 39       topic 61       topic 25       
op              | het             | topic 8        topic 39       topic 61       topic 25       
het             | vuur            | topic 8        topic 39       topic 61       topic 25       
vuur            | door            | topic 8        topic 39       topic 61       topic 25       
door            | te              | topic 8        topic 39       topic 61       topic 25       
te              | verklaren       | topic 8        topic 39       topic 61       topic 25       
verklaren       | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | ik              | topic 8        topic 39       topic 61       topic 25       
ik              | persoonlijk     | topic 8        topic 39       topic 61       topic 25       
persoonlijk     | heb             | topic 8        topic 39       topic 61       topic 25       
heb             | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | kinderen        | topic 8        topic 39       topic 61       topic 25       
kinderen        | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | geen            | topic 8        topic 39       topic 61       topic 25       
geen            | geld            | topic 8        topic 39       topic 61       topic 25       
geld            | ter             | topic 8        topic 39       topic 61       topic 25       
ter             | wereld          | topic 8        topic 39       topic 61       topic 25       
wereld          | had             | topic 8        topic 39       topic 61       topic 25       
had             | ik              | topic 8        topic 39       topic 61       topic 25       
ik              | hun             | topic 8        topic 39       topic 61       topic 25       
hun             | geboorte        | topic 8        topic 39       topic 61       topic 25       
geboorte        | willen          | topic 8        topic 39       topic 61       topic 25       
willen          | missen          | topic 8        topic 39       topic 61       topic 25       
missen          | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | Engelse         | topic 8        topic 39       topic 61       topic 25       
Engelse         | reporters       | topic 8        topic 39       topic 61       topic 25       
reporters       | merkten         | topic 8        topic 39       topic 61       topic 25       
merkten         | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | zonder          | topic 8        topic 39       topic 61       topic 25       
zonder          | trots           | topic 8        topic 39       topic 61       topic 25       
trots           | op              | topic 8        topic 39       topic 61       topic 25       
op              | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | de              | topic 8        topic 39       topic 61       topic 25       
de              | oude            | topic 8        topic 39       topic 61       topic 25       
oude            | Shakespeare     | topic 8        topic 39       topic 61       topic 25       
Shakespeare     | het             | topic 8        topic 39       topic 61       topic 25       
het             | weer            | topic 8        topic 39       topic 61       topic 25       
weer            | eens            | topic 8        topic 39       topic 61       topic 25       
eens            | bij             | topic 8        topic 39       topic 61       topic 25       
bij             | het             | topic 8        topic 39       topic 61       topic 25       
het             | rechte          | topic 8        topic 39       topic 61       topic 25       
rechte          | eind            | topic 8        topic 39       topic 61       topic 25       
eind            | had             | topic 8        topic 39       topic 61       topic 25       
had             | gehad           | topic 8        topic 39       topic 61       topic 25       
gehad           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | to              | topic 8        topic 39       topic 61       topic 25       
to              | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | or              | topic 8        topic 39       topic 61       topic 25       
or              | not             | topic 8        topic 39       topic 61       topic 25       
not             | to              | topic 8        topic 39       topic 61       topic 25       
to              | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | that's          | topic 8        topic 39       topic 61       topic 25       
that's          | the             | topic 8        topic 39       topic 61       topic 25       
the             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | om              | topic 8        topic 39       topic 61       topic 25       
om              | een             | topic 8        topic 39       topic 61       topic 25       
een             | lang            | topic 8        topic 39       topic 61       topic 25       
lang            | verhaal         | topic 8        topic 39       topic 61       topic 25       
verhaal         | kort            | topic 8        topic 39       topic 61       topic 25       
kort            | te              | topic 8        topic 39       topic 61       topic 25       
te              | maken           | topic 8        topic 39       topic 61       topic 25       
maken           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | werd            | topic 8        topic 39       topic 61       topic 25       
werd            | geboren         | topic 8        topic 39       topic 61       topic 25       
geboren         | precies         | topic 8        topic 39       topic 61       topic 25       
precies         | één           | topic 8        topic 39       topic 61       topic 25       
één           | dag             | topic 8        topic 39       topic 61       topic 25       
dag             | nadat           | topic 8        topic 39       topic 61       topic 25       
nadat           | haar            | topic 8        topic 39       topic 61       topic 25       
haar            | vader           | topic 8        topic 39       topic 61       topic 25       
vader           | tweede          | topic 8        topic 39       topic 61       topic 25       
tweede          | was             | topic 8        topic 39       topic 61       topic 25       
was             | geworden        | topic 8        topic 39       topic 61       topic 25       
geworden        | in              | topic 8        topic 39       topic 61       topic 25       
in              | de              | topic 8        topic 39       topic 61       topic 25       
de              | US              | topic 8        topic 39       topic 61       topic 25       
US              | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | weken           | topic 8        topic 39       topic 61       topic 25       
weken           | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | dokters         | topic 8        topic 39       topic 61       topic 25       
dokters         | hadden          | topic 8        topic 39       topic 61       topic 25       
hadden          | voorspeld       | topic 8        topic 39       topic 61       topic 25       
voorspeld       | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | u               | topic 8        topic 39       topic 61       topic 25       
u               | begrijpt        | topic 8        topic 39       topic 61       topic 25       
begrijpt        | heren           | topic 8        topic 39       topic 61       topic 25       
heren           | sprak           | topic 8        topic 39       topic 61       topic 25       
sprak           | de              | topic 8        topic 39       topic 61       topic 25       
de              | trotse          | topic 8        topic 39       topic 61       topic 25       
trotse          | vader           | topic 8        topic 39       topic 61       topic 25       
vader           | tot             | topic 8        topic 39       topic 61       topic 25       
tot             | de              | topic 8        topic 39       topic 61       topic 25       
de              | verslaggevers   | topic 8        topic 39       topic 61       topic 25       
verslaggevers   | die             | topic 8        topic 39       topic 61       topic 25       
die             | hem             | topic 8        topic 39       topic 61       topic 25       
hem             | tot             | topic 8        topic 39       topic 61       topic 25       
tot             | in              | topic 8        topic 39       topic 61       topic 25       
in              | het             | topic 8        topic 39       topic 61       topic 25       
het             | moederhuis      | topic 8        topic 39       topic 61       topic 25       
moederhuis      | waren           | topic 8        topic 39       topic 61       topic 25       
waren           | gevolgd         | topic 8        topic 39       topic 61       topic 25       
gevolgd         | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | ik              | topic 8        topic 39       topic 61       topic 25       
ik              | in              | topic 8        topic 39       topic 61       topic 25       
in              | deze            | topic 8        topic 39       topic 61       topic 25       
deze            | omstandigheden  | topic 8        topic 39       topic 61       topic 25       
omstandigheden  | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | veel            | topic 8        topic 39       topic 61       topic 25       
veel            | zin             | topic 8        topic 39       topic 61       topic 25       
zin             | had             | topic 8        topic 39       topic 61       topic 25       
had             | om              | topic 8        topic 39       topic 61       topic 25       
om              | een             | topic 8        topic 39       topic 61       topic 25       
een             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | af              | topic 8        topic 39       topic 61       topic 25       
af              | te              | topic 8        topic 39       topic 61       topic 25       
te              | dwingen         | topic 8        topic 39       topic 61       topic 25       
dwingen         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | een             | topic 8        topic 39       topic 61       topic 25       
een             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | in              | topic 8        topic 39       topic 61       topic 25       
in              | de              | topic 8        topic 39       topic 61       topic 25       
de              | US              | topic 8        topic 39       topic 61       topic 25       
US              | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | betekent        | topic 8        topic 39       topic 61       topic 25       
betekent        | een             | topic 8        topic 39       topic 61       topic 25       
een             | extra           | topic 8        topic 39       topic 61       topic 25       
extra           | rondje          | topic 8        topic 39       topic 61       topic 25       
rondje          | van             | topic 8        topic 39       topic 61       topic 25       
van             | achttien        | topic 8        topic 39       topic 61       topic 25       
achttien        | holes           | topic 8        topic 39       topic 61       topic 25       
holes           | op              | topic 8        topic 39       topic 61       topic 25       
op              | maandag         | topic 8        topic 39       topic 61       topic 25       
maandag         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | de              | topic 8        topic 39       topic 61       topic 25       
de              | eerste          | topic 8        topic 39       topic 61       topic 25       
eerste          | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | majors          | topic 8        topic 39       topic 61       topic 25       
majors          | van             | topic 8        topic 39       topic 61       topic 25       
van             | het             | topic 8        topic 39       topic 61       topic 25       
het             | seizoen         | topic 8        topic 39       topic 61       topic 25       
seizoen         | hebben          | topic 8        topic 39       topic 61       topic 25       
hebben          | we              | topic 8        topic 39       topic 61       topic 25       
we              | dus             | topic 8        topic 39       topic 61       topic 25       
dus             | gehad           | topic 8        topic 39       topic 61       topic 25       
gehad           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | dit             | topic 8        topic 39       topic 61       topic 25       
dit             | weekend         | topic 8        topic 39       topic 61       topic 25       
weekend         | staat           | topic 8        topic 39       topic 61       topic 25       
staat           | de              | topic 8        topic 39       topic 61       topic 25       
de              | derde           | topic 8        topic 39       topic 61       topic 25       
derde           | van             | topic 8        topic 39       topic 61       topic 25       
van             | de              | topic 8        topic 39       topic 61       topic 25       
de              | vier            | topic 8        topic 39       topic 61       topic 25       
vier            | op              | topic 8        topic 39       topic 61       topic 25       
op              | het             | topic 8        topic 39       topic 61       topic 25       
het             | programma       | topic 8        topic 39       topic 61       topic 25       
programma       | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | de              | topic 8        topic 39       topic 61       topic 25       
de              | British         | topic 8        topic 39       topic 61       topic 25       
British         | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | gespeeld        | topic 8        topic 39       topic 61       topic 25       
gespeeld        | op              | topic 8        topic 39       topic 61       topic 25       
op              | de              | topic 8        topic 39       topic 61       topic 25       
de              | authentieke     | topic 8        topic 39       topic 61       topic 25       
authentieke     | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | van             | topic 8        topic 39       topic 61       topic 25       
van             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | aan             | topic 8        topic 39       topic 61       topic 25       
aan             | de              | topic 8        topic 39       topic 61       topic 25       
de              | Schotse         | topic 8        topic 39       topic 61       topic 25       
Schotse         | kust            | topic 8        topic 39       topic 61       topic 25       
kust            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | een             | topic 8        topic 39       topic 61       topic 25       
een             | baan            | topic 8        topic 39       topic 61       topic 25       
baan            | waar            | topic 8        topic 39       topic 61       topic 25       
waar            | ze              | topic 8        topic 39       topic 61       topic 25       
ze              | geen            | topic 8        topic 39       topic 61       topic 25       
geen            | enkele          | topic 8        topic 39       topic 61       topic 25       
enkele          | kunstmatige     | topic 8        topic 39       topic 61       topic 25       
kunstmatige     | hindernis       | topic 8        topic 39       topic 61       topic 25       
hindernis       | hebben          | topic 8        topic 39       topic 61       topic 25       
hebben          | gelegd          | topic 8        topic 39       topic 61       topic 25       
gelegd          | omdat           | topic 8        topic 39       topic 61       topic 25       
omdat           | er              | topic 8        topic 39       topic 61       topic 25       
er              | een             | topic 8        topic 39       topic 61       topic 25       
een             | natuurlijke     | topic 8        topic 39       topic 61       topic 25       
natuurlijke     | hindernis       | topic 8        topic 39       topic 61       topic 25       
hindernis       | is              | topic 8        topic 39       topic 61       topic 25       
is              | die             | topic 8        topic 39       topic 61       topic 25       
die             | al              | topic 8        topic 39       topic 61       topic 25       
al              | haar            | topic 8        topic 39       topic 61       topic 25       
haar            | kunstmatige     | topic 8        topic 39       topic 61       topic 25       
kunstmatige     | collega's       | topic 8        topic 39       topic 61       topic 25       
collega's       | overbodig       | topic 8        topic 39       topic 61       topic 25       
overbodig       | maakt           | topic 8        topic 39       topic 61       topic 25       
maakt           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | de              | topic 8        topic 39       topic 61       topic 25       
de              | felle           | topic 8        topic 39       topic 61       topic 25       
felle           | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | verder          | topic 8        topic 39       topic 61       topic 25       
verder          | maaien          | topic 8        topic 39       topic 61       topic 25       
maaien          | ze              | topic 8        topic 39       topic 61       topic 25       
ze              | het             | topic 8        topic 39       topic 61       topic 25       
het             | gras            | topic 8        topic 39       topic 61       topic 25       
gras            | één           | topic 8        topic 39       topic 61       topic 25       
één           | keer            | topic 8        topic 39       topic 61       topic 25       
keer            | per             | topic 8        topic 39       topic 61       topic 25       
per             | jaar            | topic 8        topic 39       topic 61       topic 25       
jaar            | en              | topic 8        topic 39       topic 61       topic 25       
en              | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | is              | topic 8        topic 39       topic 61       topic 25       
is              | zeker           | topic 8        topic 39       topic 61       topic 25       
zeker           | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | Schotten        | topic 8        topic 39       topic 61       topic 25       
Schotten        | zijn            | topic 8        topic 39       topic 61       topic 25       
zijn            | zondag          | topic 8        topic 39       topic 61       topic 25       
zondag          | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | hen             | topic 8        topic 39       topic 61       topic 25       
hen             | was             | topic 8        topic 39       topic 61       topic 25       
was             | de              | topic 8        topic 39       topic 61       topic 25       
de              | beste           | topic 8        topic 39       topic 61       topic 25       
beste           | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | Natuur          | topic 8        topic 39       topic 61       topic 25       
Natuur          | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | Gary            | topic 8        topic 39       topic 61       topic 25       
Gary            | Player          | topic 8        topic 39       topic 61       topic 25       
Player          | vatte           | topic 8        topic 39       topic 61       topic 25       
vatte           | het             | topic 8        topic 39       topic 61       topic 25       
het             | zo              | topic 8        topic 39       topic 61       topic 25       
zo              | samen           | topic 8        topic 39       topic 61       topic 25       
samen           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | is              | topic 8        topic 39       topic 61       topic 25       
is              | het             | topic 8        topic 39       topic 61       topic 25       
het             | bewijs          | topic 8        topic 39       topic 61       topic 25       
bewijs          | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | men             | topic 8        topic 39       topic 61       topic 25       
