<s>             | dit             | topic 56       topic 37       topic 34       topic 60       
die             | op              | topic 56       topic 37       topic 34       topic 60       
op              | het             | topic 37       topic 34       topic 56       topic 63       
het             | punt            | topic 56       topic 37       topic 48       topic 61       
punt            | staat           | topic 48       topic 61       topic 56       topic 37       
staat           | de              | topic 56       topic 37       topic 61       topic 34       
de              | US              | topic 56       topic 61       topic 48       topic 37       
US              | Open            | topic 37       topic 56       topic 61       topic 34       
Open            | te              | topic 63       topic 56       topic 37       topic 61       
te              | winnen          | topic 61       topic 56       topic 31       topic 53       
winnen          | op              | topic 63       topic 2        topic 56       topic 37       
op              | de              | topic 37       topic 34       topic 63       topic 56       
de              | zeventiende     | topic 56       topic 61       topic 48       topic 37       
zeventiende     | hole            | topic 61       topic 2        topic 56       topic 48       
hole            | plots           | topic 63       topic 34       topic 2        topic 60       
plots           | zou             | topic 34       topic 56       topic 37       topic 63       
zou             | weglopen        | topic 37       topic 34       topic 56       topic 61       
weglopen        | omdat           | topic 63       topic 56       topic 34       topic 37       
omdat           | zijn            | topic 37       topic 34       topic 56       topic 28       
zijn            | vrouw           | topic 56       topic 37       topic 61       topic 34       
vrouw           | bevalt          | topic 63       topic 56       topic 37       topic 2        
bevalt          | verdeelde       | topic 63       topic 37       topic 56       topic 2        
verdeelde       | de              | topic 63       topic 2        topic 56       topic 37       
de              | aanwezigen      | topic 56       topic 61       topic 48       topic 28       
aanwezigen      | in              | topic 63       topic 34       topic 56       topic 60       
in              | <UNK>           | topic 37       topic 34       topic 56       topic 28       
<UNK>           | in              | topic 63       topic 37       topic 56       topic 34       
in              | twee            | topic 37       topic 34       topic 56       topic 28       
twee            | duidelijk       | topic 48       topic 37       topic 56       topic 61       
duidelijk       | gescheiden      | topic 63       topic 56       topic 48       topic 61       
gescheiden      | kampen          | topic 63       topic 56       topic 2        topic 37       
kampen          | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | aan             | topic 37       topic 56       topic 34       topic 60       
aan             | de              | topic 37       topic 34       topic 56       topic 61       
de              | ene             | topic 56       topic 61       topic 48       topic 37       
ene             | kant            | topic 48       topic 37       topic 56       topic 49       
kant            | Phil            | topic 34       topic 37       topic 56       topic 63       
Phil            | die             | topic 37       topic 56       topic 34       topic 48       
die             | stelde          | topic 56       topic 37       topic 34       topic 60       
stelde          | dat             | topic 56       topic 37       topic 34       topic 61       
dat             | een             | topic 37       topic 34       topic 56       topic 48       
een             | mens            | topic 56       topic 37       topic 61       topic 48       
mens            | meerdere        | topic 56       topic 37       topic 34       topic 63       
meerdere        | keren           | topic 37       topic 48       topic 56       topic 61       
keren           | de              | topic 37       topic 56       topic 63       topic 34       
de              | US              | topic 56       topic 61       topic 48       topic 37       
US              | Open            | topic 37       topic 56       topic 61       topic 34       
Open            | kan             | topic 63       topic 56       topic 37       topic 61       
kan             | winnen          | topic 37       topic 56       topic 63       topic 61       
winnen          | maar            | topic 63       topic 37       topic 56       topic 2        
maar            | slechts         | topic 56       topic 37       topic 34       topic 33       
slechts         | één           | topic 34       topic 56       topic 37       topic 63       
één           | keer            | topic 56       topic 48       topic 37       topic 61       
keer            | voor            | topic 56       topic 37       topic 34       topic 63       
voor            | het             | topic 37       topic 34       topic 56       topic 63       
het             | eerst           | topic 56       topic 48       topic 37       topic 61       
eerst           | vader           | topic 34       topic 56       topic 60       topic 37       
vader           | wordt           | topic 63       topic 34       topic 37       topic 56       
wordt           | </s>            | topic 63       topic 34       topic 56       topic 37       
<s>             | aan             | topic 56       topic 37       topic 34       topic 60       
aan             | de              | topic 37       topic 34       topic 56       topic 61       
de              | andere          | topic 56       topic 61       topic 48       topic 37       
andere          | kant            | topic 37       topic 48       topic 56       topic 49       
kant            | alle            | topic 34       topic 37       topic 56       topic 63       
alle            | anderen         | topic 56       topic 37       topic 48       topic 61       
anderen         | die             | topic 63       topic 56       topic 37       topic 61       
die             | vonden          | topic 56       topic 37       topic 34       topic 60       
vonden          | dat             | topic 37       topic 56       topic 34       topic 63       
dat             | Phil            | topic 37       topic 34       topic 56       topic 46       
Phil            | niet            | topic 56       topic 37       topic 61       topic 48       
niet            | goed            | topic 61       topic 56       topic 63       topic 28       
goed            | bij             | topic 63       topic 37       topic 56       topic 61       
bij             | zijn            | topic 37       topic 34       topic 63       topic 56       
zijn            | hoofd           | topic 63       topic 56       topic 61       topic 48       
hoofd           | was             | topic 63       topic 34       topic 56       topic 37       
was             | </s>            | topic 63       topic 34       topic 56       topic 37       
<s>             | elke            | topic 56       topic 37       topic 34       topic 60       
elke            | <UNK>           | topic 56       topic 48       topic 61       topic 28       
<UNK>           | kan             | topic 37       topic 34       topic 56       topic 63       
kan             | twee            | topic 37       topic 56       topic 34       topic 61       
twee            | keer            | topic 37       topic 48       topic 61       topic 56       
keer            | vader           | topic 56       topic 34       topic 37       topic 60       
vader           | worden          | topic 63       topic 37       topic 2        topic 56       
worden          | maar            | topic 63       topic 56       topic 37       topic 60       
maar            | twee            | topic 56       topic 34       topic 37       topic 60       
twee            | keer            | topic 48       topic 37       topic 56       topic 61       
keer            | de              | topic 56       topic 34       topic 63       topic 37       
de              | US              | topic 56       topic 61       topic 48       topic 37       
US              | Open            | topic 37       topic 34       topic 56       topic 61       
Open            | winnen          | topic 63       topic 56       topic 37       topic 2        
winnen          | is              | topic 63       topic 34       topic 2        topic 37       
is              | er              | topic 63       topic 34       topic 56       topic 37       
er              | minder          | topic 56       topic 34       topic 37       topic 26       
minder          | gegeven         | topic 63       topic 56       topic 48       topic 61       
gegeven         | </s>            | topic 63       topic 56       topic 37       topic 10       
<s>             | alleen          | topic 56       topic 37       topic 34       topic 60       
alleen          | Payne           | topic 37       topic 56       topic 34       topic 61       
Payne           | Stewart         | topic 37       topic 56       topic 34       topic 63       
Stewart         | gaf             | topic 56       topic 37       topic 63       topic 34       
gaf             | niet            | topic 56       topic 37       topic 34       topic 63       
niet            | geheel          | topic 56       topic 61       topic 60       topic 37       
geheel          | belangeloos     | topic 63       topic 56       topic 37       topic 34       
belangeloos     | Phil            | topic 63       topic 56       topic 37       topic 34       
Phil            | gelijk          | topic 63       topic 56       topic 37       topic 48       
gelijk          | </s>            | topic 63       topic 56       topic 37       topic 2        
<s>             | en              | topic 37       topic 56       topic 34       topic 60       
en              | gooide          | topic 56       topic 37       topic 34       topic 61       
gooide          | net             | topic 37       topic 34       topic 56       topic 63       
net             | voor            | topic 56       topic 34       topic 37       topic 26       
voor            | de              | topic 37       topic 34       topic 56       topic 61       
de              | slotronde       | topic 56       topic 61       topic 48       topic 37       
slotronde       | die             | topic 34       topic 63       topic 37       topic 56       
die             | uitgerekend     | topic 56       topic 37       topic 34       topic 60       
uitgerekend     | op              | topic 56       topic 37       topic 34       topic 60       
op              | <UNK>           | topic 37       topic 34       topic 56       topic 63       
<UNK>           | gespeeld        | topic 63       topic 56       topic 37       topic 34       
gespeeld        | werd            | topic 63       topic 2        topic 60       topic 27       
werd            | nog             | topic 63       topic 56       topic 37       topic 34       
nog             | wat             | topic 56       topic 34       topic 26       topic 61       
wat             | olie            | topic 37       topic 56       topic 34       topic 61       
olie            | op              | topic 63       topic 56       topic 2        topic 37       
op              | het             | topic 37       topic 34       topic 63       topic 56       
het             | vuur            | topic 56       topic 48       topic 37       topic 61       
vuur            | door            | topic 63       topic 34       topic 56       topic 37       
door            | te              | topic 37       topic 34       topic 63       topic 56       
te              | verklaren       | topic 61       topic 56       topic 48       topic 31       
verklaren       | </s>            | topic 63       topic 2        topic 56       topic 60       
<s>             | ik              | topic 56       topic 37       topic 34       topic 60       
ik              | persoonlijk     | topic 48       topic 24       topic 63       topic 45       
persoonlijk     | heb             | topic 48       topic 56       topic 37       topic 34       
heb             | twee            | topic 46       topic 19       topic 34       topic 37       
twee            | kinderen        | topic 48       topic 37       topic 61       topic 56       
kinderen        | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | voor            | topic 56       topic 37       topic 34       topic 46       
voor            | geen            | topic 34       topic 37       topic 56       topic 63       
geen            | geld            | topic 48       topic 56       topic 61       topic 37       
geld            | ter             | topic 63       topic 37       topic 56       topic 48       
ter             | wereld          | topic 48       topic 49       topic 37       topic 56       
wereld          | had             | topic 63       topic 37       topic 56       topic 34       
had             | ik              | topic 34       topic 63       topic 56       topic 37       
ik              | hun             | topic 48       topic 63       topic 34       topic 56       
hun             | geboorte        | topic 48       topic 56       topic 61       topic 63       
geboorte        | willen          | topic 63       topic 34       topic 56       topic 60       
willen          | missen          | topic 63       topic 56       topic 61       topic 48       
missen          | </s>            | topic 63       topic 2        topic 34       topic 56       
<s>             | Engelse         | topic 46       topic 56       topic 37       topic 34       
Engelse         | reporters       | topic 37       topic 48       topic 56       topic 63       
reporters       | merkten         | topic 63       topic 37       topic 56       topic 34       
merkten         | niet            | topic 56       topic 63       topic 37       topic 34       
niet            | zonder          | topic 56       topic 61       topic 63       topic 60       
zonder          | trots           | topic 61       topic 56       topic 63       topic 37       
trots           | op              | topic 63       topic 27       topic 60       topic 56       
op              | dat             | topic 37       topic 34       topic 63       topic 56       
dat             | de              | topic 37       topic 34       topic 56       topic 63       
de              | oude            | topic 56       topic 48       topic 61       topic 37       
oude            | Shakespeare     | topic 56       topic 48       topic 61       topic 37       
Shakespeare     | het             | topic 63       topic 60       topic 34       topic 56       
het             | weer            | topic 56       topic 48       topic 37       topic 61       
weer            | eens            | topic 56       topic 34       topic 61       topic 60       
eens            | bij             | topic 63       topic 56       topic 37       topic 61       
bij             | het             | topic 37       topic 34       topic 63       topic 56       
het             | rechte          | topic 56       topic 37       topic 48       topic 61       
rechte          | eind            | topic 61       topic 56       topic 48       topic 37       
eind            | had             | topic 63       topic 56       topic 34       topic 37       
had             | gehad           | topic 63       topic 56       topic 37       topic 34       
gehad           | </s>            | topic 63       topic 10       topic 56       topic 37       
<s>             | to              | topic 56       topic 37       topic 34       topic 46       
to              | <UNK>           | topic 37       topic 48       topic 61       topic 56       
<UNK>           | or              | topic 37       topic 63       topic 56       topic 34       
or              | not             | topic 37       topic 56       topic 48       topic 61       
not             | to              | topic 56       topic 37       topic 34       topic 63       
to              | <UNK>           | topic 37       topic 61       topic 48       topic 56       
<UNK>           | that's          | topic 63       topic 37       topic 2        topic 56       
that's          | the             | topic 63       topic 37       topic 56       topic 34       
the             | <UNK>           | topic 37       topic 61       topic 56       topic 46       
<UNK>           | </s>            | topic 63       topic 37       topic 2        topic 56       
<s>             | om              | topic 56       topic 37       topic 34       topic 46       
om              | een             | topic 37       topic 56       topic 34       topic 48       
een             | lang            | topic 56       topic 37       topic 61       topic 48       
lang            | verhaal         | topic 56       topic 37       topic 26       topic 48       
verhaal         | kort            | topic 37       topic 34       topic 56       topic 63       
kort            | te              | topic 56       topic 37       topic 34       topic 60       
te              | maken           | topic 61       topic 56       topic 31       topic 48       
maken           | </s>            | topic 63       topic 37       topic 56       topic 34       
<s>             | <UNK>           | topic 56       topic 37       topic 34       topic 46       
<UNK>           | werd            | topic 37       topic 63       topic 56       topic 48       
werd            | geboren         | topic 34       topic 56       topic 37       topic 60       
geboren         | precies         | topic 60       topic 63       topic 27       topic 2        
precies         | één           | topic 56       topic 63       topic 60       topic 27       
één           | dag             | topic 56       topic 63       topic 37       topic 48       
dag             | nadat           | topic 63       topic 56       topic 34       topic 37       
nadat           | haar            | topic 37       topic 34       topic 56       topic 48       
haar            | vader           | topic 56       topic 37       topic 61       topic 48       
vader           | tweede          | topic 37       topic 56       topic 34       topic 48       
tweede          | was             | topic 48       topic 56       topic 61       topic 37       
was             | geworden        | topic 63       topic 56       topic 34       topic 37       
geworden        | in              | topic 63       topic 37       topic 2        topic 56       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | US              | topic 56       topic 61       topic 48       topic 28       
US              | Open            | topic 37       topic 34       topic 63       topic 56       
Open            | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | twee            | topic 56       topic 37       topic 34       topic 60       
twee            | weken           | topic 48       topic 37       topic 56       topic 61       
weken           | voor            | topic 56       topic 34       topic 63       topic 37       
voor            | de              | topic 37       topic 34       topic 56       topic 48       
de              | dokters         | topic 56       topic 61       topic 48       topic 37       
dokters         | hadden          | topic 63       topic 2        topic 34       topic 56       
hadden          | voorspeld       | topic 34       topic 37       topic 56       topic 63       
voorspeld       | </s>            | topic 63       topic 2        topic 34       topic 37       
<s>             | u               | topic 37       topic 56       topic 34       topic 60       
u               | begrijpt        | topic 37       topic 56       topic 34       topic 48       
begrijpt        | heren           | topic 56       topic 37       topic 61       topic 63       
heren           | sprak           | topic 63       topic 56       topic 34       topic 2        
sprak           | de              | topic 63       topic 34       topic 37       topic 56       
de              | trotse          | topic 56       topic 61       topic 48       topic 37       
trotse          | vader           | topic 56       topic 37       topic 61       topic 63       
vader           | tot             | topic 34       topic 63       topic 2        topic 37       
tot             | de              | topic 34       topic 56       topic 37       topic 48       
de              | verslaggevers   | topic 56       topic 48       topic 61       topic 28       
verslaggevers   | die             | topic 63       topic 34       topic 60       topic 2        
die             | hem             | topic 37       topic 56       topic 34       topic 60       
hem             | tot             | topic 56       topic 37       topic 34       topic 60       
tot             | in              | topic 34       topic 56       topic 37       topic 48       
in              | het             | topic 37       topic 34       topic 56       topic 28       
het             | moederhuis      | topic 56       topic 48       topic 37       topic 61       
moederhuis      | waren           | topic 34       topic 63       topic 56       topic 37       
waren           | gevolgd         | topic 63       topic 56       topic 34       topic 37       
gevolgd         | dat             | topic 63       topic 34       topic 2        topic 37       
dat             | ik              | topic 37       topic 34       topic 56       topic 28       
ik              | in              | topic 48       topic 34       topic 26       topic 56       
in              | deze            | topic 37       topic 34       topic 56       topic 48       
deze            | omstandigheden  | topic 48       topic 61       topic 56       topic 28       
omstandigheden  | niet            | topic 56       topic 63       topic 37       topic 48       
niet            | veel            | topic 61       topic 56       topic 63       topic 28       
veel            | zin             | topic 61       topic 56       topic 63       topic 37       
zin             | had             | topic 63       topic 56       topic 61       topic 10       
had             | om              | topic 63       topic 56       topic 10       topic 37       
om              | een             | topic 37       topic 34       topic 56       topic 63       
een             | <UNK>           | topic 56       topic 61       topic 37       topic 48       
<UNK>           | af              | topic 34       topic 56       topic 37       topic 63       
af              | te              | topic 63       topic 56       topic 2        topic 37       
te              | dwingen         | topic 61       topic 56       topic 31       topic 53       
dwingen         | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | een             | topic 56       topic 37       topic 34       topic 60       
een             | <UNK>           | topic 56       topic 37       topic 61       topic 48       
<UNK>           | in              | topic 37       topic 34       topic 63       topic 56       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | US              | topic 56       topic 61       topic 48       topic 37       
US              | Open            | topic 37       topic 34       topic 56       topic 61       
Open            | betekent        | topic 37       topic 63       topic 56       topic 61       
betekent        | een             | topic 56       topic 63       topic 34       topic 37       
een             | extra           | topic 56       topic 61       topic 37       topic 48       
extra           | rondje          | topic 48       topic 56       topic 61       topic 37       
rondje          | van             | topic 63       topic 56       topic 34       topic 37       
van             | achttien        | topic 37       topic 34       topic 56       topic 48       
achttien        | holes           | topic 48       topic 56       topic 63       topic 61       
holes           | op              | topic 63       topic 56       topic 37       topic 2        
op              | maandag         | topic 37       topic 34       topic 63       topic 56       
maandag         | </s>            | topic 63       topic 34       topic 56       topic 60       
<s>             | de              | topic 56       topic 37       topic 34       topic 60       
de              | eerste          | topic 56       topic 61       topic 48       topic 37       
eerste          | twee            | topic 56       topic 61       topic 48       topic 37       
twee            | majors          | topic 48       topic 37       topic 56       topic 61       
majors          | van             | topic 56       topic 34       topic 37       topic 2        
van             | het             | topic 37       topic 34       topic 56       topic 48       
het             | seizoen         | topic 56       topic 37       topic 48       topic 61       
seizoen         | hebben          | topic 34       topic 56       topic 37       topic 63       
hebben          | we              | topic 34       topic 37       topic 56       topic 63       
we              | dus             | topic 56       topic 34       topic 37       topic 61       
dus             | gehad           | topic 56       topic 34       topic 26       topic 37       
gehad           | </s>            | topic 63       topic 56       topic 34       topic 10       
<s>             | dit             | topic 37       topic 56       topic 34       topic 60       
dit             | weekend         | topic 37       topic 48       topic 49       topic 56       
weekend         | staat           | topic 56       topic 34       topic 37       topic 60       
staat           | de              | topic 56       topic 34       topic 60       topic 37       
de              | derde           | topic 56       topic 48       topic 61       topic 37       
derde           | van             | topic 34       topic 56       topic 60       topic 48       
van             | de              | topic 37       topic 34       topic 56       topic 48       
de              | vier            | topic 56       topic 61       topic 48       topic 37       
vier            | op              | topic 48       topic 56       topic 61       topic 37       
op              | het             | topic 34       topic 37       topic 56       topic 63       
het             | programma       | topic 56       topic 48       topic 37       topic 61       
programma       | </s>            | topic 63       topic 34       topic 37       topic 56       
<s>             | de              | topic 37       topic 56       topic 34       topic 60       
de              | British         | topic 56       topic 61       topic 48       topic 37       
British         | Open            | topic 48       topic 37       topic 56       topic 61       
Open            | </s>            | topic 37       topic 56       topic 48       topic 2        
<s>             | gespeeld        | topic 56       topic 37       topic 34       topic 60       
gespeeld        | op              | topic 63       topic 27       topic 37       topic 60       
op              | de              | topic 37       topic 34       topic 56       topic 63       
de              | authentieke     | topic 56       topic 61       topic 48       topic 28       
authentieke     | <UNK>           | topic 56       topic 48       topic 63       topic 37       
<UNK>           | van             | topic 63       topic 34       topic 37       topic 56       
van             | <UNK>           | topic 37       topic 34       topic 56       topic 48       
<UNK>           | aan             | topic 63       topic 2        topic 37       topic 56       
aan             | de              | topic 37       topic 34       topic 56       topic 63       
de              | Schotse         | topic 56       topic 61       topic 48       topic 37       
Schotse         | kust            | topic 63       topic 48       topic 56       topic 37       
kust            | </s>            | topic 63       topic 34       topic 2        topic 37       
<s>             | een             | topic 37       topic 56       topic 34       topic 60       
een             | baan            | topic 56       topic 37       topic 61       topic 48       
baan            | waar            | topic 37       topic 63       topic 34       topic 56       
waar            | ze              | topic 37       topic 34       topic 56       topic 46       
ze              | geen            | topic 56       topic 37       topic 34       topic 61       
geen            | enkele          | topic 61       topic 56       topic 48       topic 37       
enkele          | kunstmatige     | topic 61       topic 56       topic 48       topic 37       
kunstmatige     | hindernis       | topic 56       topic 37       topic 61       topic 48       
hindernis       | hebben          | topic 63       topic 37       topic 56       topic 2        
hebben          | gelegd          | topic 63       topic 37       topic 56       topic 34       
gelegd          | omdat           | topic 63       topic 2        topic 27       topic 60       
omdat           | er              | topic 37       topic 34       topic 56       topic 46       
er              | een             | topic 56       topic 37       topic 34       topic 26       
een             | natuurlijke     | topic 56       topic 61       topic 48       topic 37       
natuurlijke     | hindernis       | topic 56       topic 61       topic 48       topic 37       
hindernis       | is              | topic 56       topic 63       topic 37       topic 34       
is              | die             | topic 63       topic 34       topic 56       topic 37       
die             | al              | topic 56       topic 37       topic 34       topic 61       
al              | haar            | topic 56       topic 37       topic 63       topic 34       
haar            | kunstmatige     | topic 56       topic 61       topic 37       topic 48       
kunstmatige     | collega's       | topic 56       topic 61       topic 37       topic 48       
collega's       | overbodig       | topic 63       topic 37       topic 56       topic 34       
overbodig       | maakt           | topic 63       topic 2        topic 37       topic 53       
maakt           | </s>            | topic 63       topic 37       topic 34       topic 56       
<s>             | de              | topic 37       topic 56       topic 34       topic 60       
de              | felle           | topic 56       topic 61       topic 48       topic 37       
felle           | <UNK>           | topic 37       topic 56       topic 46       topic 19       
<UNK>           | </s>            | topic 37       topic 34       topic 56       topic 60       
<s>             | verder          | topic 37       topic 56       topic 34       topic 60       
verder          | maaien          | topic 37       topic 63       topic 56       topic 48       
maaien          | ze              | topic 37       topic 63       topic 56       topic 34       
ze              | het             | topic 56       topic 34       topic 37       topic 60       
het             | gras            | topic 56       topic 48       topic 37       topic 61       
gras            | één           | topic 63       topic 34       topic 56       topic 37       
één           | keer            | topic 56       topic 63       topic 48       topic 37       
keer            | per             | topic 56       topic 63       topic 37       topic 60       
per             | jaar            | topic 63       topic 37       topic 28       topic 20       
jaar            | en              | topic 63       topic 56       topic 60       topic 2        
en              | dat             | topic 56       topic 37       topic 34       topic 61       
dat             | is              | topic 37       topic 34       topic 56       topic 48       
is              | zeker           | topic 34       topic 56       topic 37       topic 63       
zeker           | niet            | topic 34       topic 56       topic 26       topic 63       
niet            | voor            | topic 56       topic 61       topic 63       topic 60       
voor            | de              | topic 37       topic 34       topic 63       topic 56       
de              | Open            | topic 56       topic 61       topic 48       topic 28       
Open            | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | Schotten        | topic 56       topic 37       topic 34       topic 60       
Schotten        | zijn            | topic 37       topic 63       topic 56       topic 48       
zijn            | zondag          | topic 56       topic 37       topic 34       topic 61       
zondag          | </s>            | topic 63       topic 56       topic 34       topic 60       
<s>             | voor            | topic 56       topic 37       topic 34       topic 60       
voor            | hen             | topic 37       topic 34       topic 56       topic 61       
hen             | was             | topic 37       topic 56       topic 34       topic 48       
was             | de              | topic 34       topic 56       topic 37       topic 63       
de              | beste           | topic 56       topic 61       topic 48       topic 37       
beste           | <UNK>           | topic 56       topic 48       topic 34       topic 37       
<UNK>           | <UNK>           | topic 63       topic 34       topic 56       topic 37       
<UNK>           | Natuur          | topic 63       topic 34       topic 37       topic 56       
Natuur          | </s>            | topic 63       topic 2        topic 56       topic 60       
<s>             | Gary            | topic 56       topic 37       topic 34       topic 60       
Gary            | Player          | topic 37       topic 56       topic 48       topic 61       
Player          | vatte           | topic 37       topic 56       topic 63       topic 34       
vatte           | het             | topic 37       topic 56       topic 34       topic 63       
het             | zo              | topic 56       topic 37       topic 48       topic 61       
zo              | samen           | topic 56       topic 48       topic 37       topic 61       
samen           | </s>            | topic 37       topic 56       topic 63       topic 34       
<s>             | <UNK>           | topic 37       topic 56       topic 34       topic 60       
<UNK>           | is              | topic 37       topic 63       topic 56       topic 34       
is              | het             | topic 34       topic 56       topic 37       topic 63       
het             | bewijs          | topic 56       topic 48       topic 37       topic 61       
bewijs          | dat             | topic 34       topic 63       topic 56       topic 37       
dat             | men             | topic 37       topic 34       topic 56       topic 48       
men             | zelfs           | topic 56       topic 34       topic 60       topic 37       
zelfs           | een             | topic 56       topic 34       topic 26       topic 37       
een             | moeras          | topic 56       topic 61       topic 48       topic 37       
moeras          | nog             | topic 34       topic 56       topic 37       topic 63       
nog             | <UNK>           | topic 56       topic 61       topic 34       topic 26       
<UNK>           | kan             | topic 63       topic 56       topic 37       topic 34       
kan             | maken           | topic 63       topic 37       topic 56       topic 61       
maken           | </s>            | topic 63       topic 34       topic 37       topic 56       
<s>             | en              | topic 56       topic 37       topic 34       topic 46       
en              | de              | topic 56       topic 37       topic 34       topic 61       
de              | grote           | topic 56       topic 61       topic 48       topic 37       
grote           | Ben             | topic 56       topic 48       topic 61       topic 37       
Ben             | <UNK>           | topic 37       topic 34       topic 56       topic 61       
<UNK>           | bekeek          | topic 37       topic 56       topic 34       topic 63       
bekeek          | <UNK>           | topic 37       topic 56       topic 34       topic 63       
<UNK>           | met             | topic 37       topic 56       topic 63       topic 34       
met             | een             | topic 37       topic 34       topic 56       topic 48       
een             | scherpe         | topic 56       topic 61       topic 48       topic 37       
scherpe         | blik            | topic 56       topic 61       topic 2        topic 37       
blik            | en              | topic 63       topic 60       topic 27       topic 34       
en              | sprak           | topic 37       topic 56       topic 34       topic 61       
sprak           | </s>            | topic 34       topic 37       topic 63       topic 56       
<s>             | het             | topic 37       topic 56       topic 34       topic 60       
het             | <UNK>           | topic 37       topic 48       topic 56       topic 61       
<UNK>           | te              | topic 37       topic 34       topic 56       topic 63       
te              | veel            | topic 61       topic 56       topic 48       topic 31       
veel            | </s>            | topic 61       topic 56       topic 37       topic 63       
<s>             | toen            | topic 56       topic 37       topic 34       topic 46       
toen            | Lee             | topic 37       topic 56       topic 34       topic 46       
Lee             | <UNK>           | topic 37       topic 56       topic 34       topic 63       
<UNK>           | met             | topic 37       topic 56       topic 34       topic 63       
met             | zijn            | topic 37       topic 34       topic 56       topic 48       
zijn            | tweede          | topic 56       topic 63       topic 48       topic 61       
tweede          | shot            | topic 56       topic 48       topic 61       topic 37       
shot            | in              | topic 63       topic 37       topic 56       topic 34       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | <UNK>           | topic 56       topic 61       topic 48       topic 37       
<UNK>           | belandde        | topic 34       topic 63       topic 37       topic 56       
belandde        | en              | topic 63       topic 34       topic 60       topic 56       
en              | aan             | topic 56       topic 37       topic 34       topic 61       
aan             | zijn            | topic 37       topic 34       topic 56       topic 63       
zijn            | <UNK>           | topic 56       topic 63       topic 37       topic 61       
<UNK>           | vroeg           | topic 63       topic 56       topic 34       topic 37       
vroeg           | </s>            | topic 63       topic 37       topic 56       topic 61       
<s>             | heb             | topic 56       topic 37       topic 34       topic 60       
heb             | ik              | topic 46       topic 19       topic 63       topic 37       
ik              | een             | topic 34       topic 56       topic 48       topic 63       
een             | shot            | topic 56       topic 48       topic 61       topic 37       
shot            | naar            | topic 63       topic 56       topic 34       topic 60       
naar            | de              | topic 37       topic 34       topic 56       topic 63       
de              | green           | topic 56       topic 61       topic 48       topic 37       
green           | </s>            | topic 63       topic 56       topic 37       topic 34       
<s>             | antwoordde      | topic 56       topic 37       topic 34       topic 46       
antwoordde      | die             | topic 37       topic 63       topic 56       topic 61       
die             | </s>            | topic 56       topic 37       topic 34       topic 61       
<s>             | meer            | topic 56       topic 37       topic 34       topic 46       
meer            | dan             | topic 37       topic 63       topic 48       topic 56       
dan             | één           | topic 56       topic 34       topic 37       topic 48       
één           | zelfs           | topic 56       topic 63       topic 48       topic 37       
zelfs           | </s>            | topic 56       topic 34       topic 63       topic 37       
<s>             | <UNK>           | topic 56       topic 37       topic 34       topic 46       
<UNK>           | dat             | topic 63       topic 37       topic 56       topic 48       
dat             | is              | topic 37       topic 34       topic 56       topic 46       
is              | op              | topic 34       topic 56       topic 63       topic 37       
op              | <UNK>           | topic 34       topic 37       topic 63       topic 56       
<UNK>           | alles           | topic 63       topic 34       topic 2        topic 56       
alles           | wat             | topic 63       topic 56       topic 10       topic 60       
wat             | buiten          | topic 37       topic 56       topic 34       topic 61       
buiten          | de              | topic 37       topic 63       topic 34       topic 56       
de              | green           | topic 56       topic 61       topic 48       topic 37       
green           | ligt            | topic 56       topic 63       topic 37       topic 48       
ligt            | </s>            | topic 63       topic 56       topic 34       topic 60       
<s>             | naar            | topic 56       topic 37       topic 34       topic 46       
naar            | de              | topic 37       topic 34       topic 56       topic 61       
de              | normen          | topic 56       topic 61       topic 48       topic 37       
normen          | van             | topic 34       topic 63       topic 37       topic 2        
van             | de              | topic 37       topic 34       topic 56       topic 48       
de              | <UNK>           | topic 56       topic 61       topic 48       topic 37       
<UNK>           | Amerikaanse     | topic 63       topic 37       topic 34       topic 56       
Amerikaanse     | banen           | topic 37       topic 56       topic 48       topic 61       
banen           | zijn            | topic 63       topic 37       topic 56       topic 27       
zijn            | zelfs           | topic 56       topic 63       topic 37       topic 61       
zelfs           | de              | topic 56       topic 34       topic 37       topic 61       
de              | <UNK>           | topic 56       topic 48       topic 61       topic 28       
<UNK>           | op              | topic 34       topic 63       topic 56       topic 60       
op              | <UNK>           | topic 37       topic 34       topic 63       topic 56       
<UNK>           | te              | topic 63       topic 34       topic 2        topic 56       
te              | <UNK>           | topic 61       topic 56       topic 31       topic 48       
<UNK>           | als             | topic 63       topic 2        topic 56       topic 60       
als             | <UNK>           | topic 37       topic 34       topic 56       topic 61       
<UNK>           | </s>            | topic 63       topic 34       topic 2        topic 56       
<s>             | <UNK>           | topic 56       topic 37       topic 34       topic 60       
<UNK>           | zijn            | topic 37       topic 63       topic 56       topic 48       
zijn            | er              | topic 56       topic 37       topic 34       topic 61       
