<s>             | dit             | topic 428      topic 134      topic 50       topic 187      
zodra           | de              | topic 49       topic 202      topic 242      topic 245      
de              | <UNK>           | topic 428      topic 245      topic 231      topic 153      
<UNK>           | begonnen        | topic 245      topic 202      topic 49       topic 507      
begonnen        | het             | topic 202      topic 245      topic 507      topic 187      
het             | golf            | topic 245      topic 289      topic 202      topic 265      
golf            | te              | topic 187      topic 242      topic 282      topic 440      
te              | laten           | topic 187      topic 242      topic 205      topic 243      
laten           | voor            | topic 187      topic 242      topic 404      topic 440      
voor            | wat             | topic 202      topic 49       topic 245      topic 242      
wat             | het             | topic 242      topic 187      topic 202      topic 49       
het             | was             | topic 440      topic 187      topic 242      topic 289      
was             | en              | topic 242      topic 187      topic 202      topic 507      
en              | naar            | topic 242      topic 187      topic 404      topic 507      
naar            | huis            | topic 202      topic 242      topic 49       topic 245      
huis            | in              | topic 187      topic 507      topic 440      topic 242      
in              | Arizona         | topic 428      topic 203      topic 282      topic 197      
Arizona         | te              | topic 430      topic 232      topic 253      topic 341      
te              | vliegen         | topic 243      topic 304      topic 187      topic 432      
vliegen         | </s>            | topic 187      topic 404      topic 507      topic 242      
<s>             | vijf            | topic 507      topic 202      topic 242      topic 49       
vijf            | uur             | topic 164      topic 296      topic 428      topic 245      
uur             | van             | topic 428      topic 245      topic 164      topic 231      
van             | </s>            | topic 428      topic 245      topic 49       topic 202      
<s>             | wat             | topic 428      topic 134      topic 50       topic 49       
wat             | eerst           | topic 242      topic 187      topic 428      topic 507      
eerst           | een             | topic 428      topic 187      topic 242      topic 245      
een             | van             | topic 428      topic 231      topic 245      topic 470      
van             | de              | topic 428      topic 49       topic 507      topic 245      
de              | vele            | topic 428      topic 245      topic 231      topic 77       
vele            | onbeduidende    | topic 77       topic 428      topic 231      topic 245      
onbeduidende    | faits           | topic 245      topic 231      topic 202      topic 507      
faits           | divers          | topic 202      topic 77       topic 459      topic 65       
divers          | was             | topic 242      topic 187      topic 18       topic 267      
was             | zoals           | topic 428      topic 187      topic 242      topic 507      
zoals           | er              | topic 242      topic 507      topic 202      topic 187      
er              | in              | topic 428      topic 187      topic 242      topic 507      
in              | elk             | topic 428      topic 267      topic 306      topic 197      
elk             | groot           | topic 428      topic 164      topic 267      topic 187      
groot           | toernooi        | topic 440      topic 205      topic 267      topic 187      
toernooi        | tientallen      | topic 187      topic 507      topic 303      topic 176      
tientallen      | te              | topic 77       topic 507      topic 231      topic 245      
te              | rapen           | topic 507      topic 251      topic 205      topic 243      
rapen           | vallen          | topic 187      topic 404      topic 242      topic 507      
vallen          | werd            | topic 187      topic 507      topic 242      topic 404      
werd            | plots           | topic 428      topic 507      topic 202      topic 242      
plots           | het             | topic 428      topic 507      topic 245      topic 187      
het             | onderwerp       | topic 440      topic 243      topic 251      topic 428      
onderwerp       | van             | topic 476      topic 230      topic 197      topic 326      
van             | gesprek         | topic 476      topic 197      topic 230      topic 341      
gesprek         | toen            | topic 507      topic 176      topic 303      topic 442      
toen            | <UNK>           | topic 507      topic 187      topic 242      topic 251      
<UNK>           | de              | topic 507      topic 231      topic 251      topic 406      
de              | voorlaatste     | topic 428      topic 231      topic 54       topic 65       
voorlaatste     | dag             | topic 2        topic 376      topic 369      topic 245      
dag             | afsloot         | topic 187      topic 84       topic 440      topic 205      
afsloot         | met             | topic 187      topic 242      topic 507      topic 251      
met             | slechts         | topic 428      topic 507      topic 251      topic 187      
slechts         | één           | topic 428      topic 164      topic 295      topic 60       
één           | <UNK>           | topic 296      topic 164      topic 428      topic 472      
<UNK>           | achterstand     | topic 428      topic 187      topic 404      topic 313      
achterstand     | op              | topic 404      topic 187      topic 428      topic 369      
op              | leider          | topic 428      topic 203      topic 507      topic 187      
leider          | Payne           | topic 428      topic 507      topic 245      topic 360      
Payne           | Stewart         | topic 507      topic 187      topic 242      topic 303      
Stewart         | </s>            | topic 428      topic 507      topic 49       topic 202      
<s>             | een             | topic 428      topic 507      topic 49       topic 242      
een             | steeds          | topic 428      topic 231      topic 245      topic 470      
steeds          | <UNK>           | topic 428      topic 440      topic 187      topic 205      
<UNK>           | wordende        | topic 187      topic 507      topic 428      topic 231      
wordende        | Phil            | topic 86       topic 470      topic 77       topic 494      
Phil            | telefoneerde    | topic 18       topic 77       topic 245      topic 202      
telefoneerde    | voor            | topic 507      topic 187      topic 303      topic 242      
voor            | de              | topic 507      topic 428      topic 242      topic 231      
de              | tachtigste      | topic 428      topic 231      topic 77       topic 470      
tachtigste      | keer            | topic 86       topic 77       topic 245      topic 376      
keer            | in              | topic 245      topic 202      topic 428      topic 265      
in              | drie            | topic 203      topic 428      topic 245      topic 197      
drie            | dagen           | topic 428      topic 164      topic 245      topic 153      
dagen           | naar            | topic 245      topic 428      topic 507      topic 203      
naar            | huis            | topic 428      topic 245      topic 202      topic 203      
huis            | en              | topic 187      topic 289      topic 251      topic 507      
en              | <UNK>           | topic 304      topic 41       topic 374      topic 400      
<UNK>           | zijn            | topic 304      topic 187      topic 404      topic 440      
zijn            | vrouw           | topic 428      topic 245      topic 187      topic 404      
vrouw           | hem             | topic 231      topic 507      topic 404      topic 245      
hem             | als             | topic 428      topic 507      topic 187      topic 404      
als             | het             | topic 231      topic 507      topic 245      topic 242      
het             | zover           | topic 231      topic 351      topic 440      topic 404      
zover           | was             | topic 187      topic 176      topic 466      topic 404      
was             | in              | topic 187      topic 507      topic 242      topic 404      
in              | elk             | topic 203      topic 428      topic 245      topic 197      
elk             | geval           | topic 428      topic 164      topic 404      topic 507      
geval           | te              | topic 187      topic 507      topic 242      topic 404      
te              | bellen          | topic 187      topic 205      topic 404      topic 242      
bellen          | om              | topic 187      topic 242      topic 404      topic 251      
om              | het             | topic 428      topic 49       topic 507      topic 231      
het             | even            | topic 351      topic 231      topic 428      topic 304      
even            | wanneer         | topic 404      topic 205      topic 187      topic 440      
wanneer         | en              | topic 242      topic 187      topic 507      topic 404      
en              | om              | topic 242      topic 187      topic 404      topic 507      
om              | het             | topic 428      topic 507      topic 242      topic 187      
het             | even            | topic 231      topic 440      topic 351      topic 243      
even            | waar            | topic 404      topic 205      topic 187      topic 440      
waar            | hij             | topic 187      topic 242      topic 507      topic 440      
hij             | zich            | topic 187      topic 242      topic 507      topic 428      
zich            | op              | topic 187      topic 440      topic 242      topic 205      
op              | dat             | topic 428      topic 507      topic 251      topic 440      
dat             | moment          | topic 242      topic 187      topic 507      topic 440      
moment          | bevond          | topic 242      topic 187      topic 507      topic 251      
bevond          | zelfs           | topic 187      topic 507      topic 242      topic 251      
zelfs           | al              | topic 507      topic 242      topic 49       topic 187      
al              | was             | topic 428      topic 187      topic 507      topic 242      
was             | dat             | topic 428      topic 242      topic 187      topic 507      
dat             | de              | topic 242      topic 49       topic 507      topic 187      
de              | laatste         | topic 428      topic 231      topic 86       topic 470      
laatste         | hole            | topic 428      topic 164      topic 231      topic 245      
hole            | </s>            | topic 187      topic 507      topic 404      topic 242      
<s>             | dat             | topic 187      topic 242      topic 507      topic 49       
dat             | iemand          | topic 187      topic 242      topic 49       topic 507      
iemand          | die             | topic 187      topic 242      topic 303      topic 176      
die             | op              | topic 187      topic 242      topic 507      topic 428      
op              | het             | topic 428      topic 507      topic 242      topic 251      
het             | punt            | topic 428      topic 440      topic 251      topic 231      
punt            | staat           | topic 507      topic 242      topic 187      topic 251      
staat           | de              | topic 242      topic 187      topic 507      topic 440      
de              | US              | topic 428      topic 231      topic 86       topic 470      
US              | Open            | topic 448      topic 358      topic 31       topic 37       
Open            | te              | topic 245      topic 202      topic 265      topic 444      
te              | winnen          | topic 203      topic 86       topic 245      topic 205      
winnen          | op              | topic 187      topic 404      topic 203      topic 289      
op              | de              | topic 197      topic 245      topic 428      topic 203      
de              | zeventiende     | topic 428      topic 86       topic 245      topic 444      
zeventiende     | hole            | topic 203      topic 245      topic 369      topic 86       
hole            | plots           | topic 265      topic 202      topic 245      topic 187      
plots           | zou             | topic 245      topic 265      topic 202      topic 444      
zou             | weglopen        | topic 245      topic 265      topic 202      topic 59       
weglopen        | omdat           | topic 187      topic 265      topic 289      topic 245      
omdat           | zijn            | topic 245      topic 265      topic 202      topic 59       
zijn            | vrouw           | topic 245      topic 444      topic 265      topic 203      
vrouw           | bevalt          | topic 245      topic 265      topic 202      topic 231      
bevalt          | verdeelde       | topic 187      topic 242      topic 265      topic 202      
verdeelde       | de              | topic 245      topic 202      topic 265      topic 282      
de              | aanwezigen      | topic 428      topic 245      topic 153      topic 86       
aanwezigen      | in              | topic 202      topic 265      topic 507      topic 187      
in              | <UNK>           | topic 203      topic 245      topic 197      topic 428      
<UNK>           | in              | topic 245      topic 404      topic 202      topic 265      
in              | twee            | topic 203      topic 428      topic 197      topic 245      
twee            | duidelijk       | topic 428      topic 245      topic 153      topic 164      
duidelijk       | gescheiden      | topic 404      topic 205      topic 187      topic 440      
gescheiden      | kampen          | topic 245      topic 490      topic 86       topic 454      
kampen          | </s>            | topic 187      topic 203      topic 404      topic 507      
<s>             | aan             | topic 202      topic 245      topic 265      topic 49       
aan             | de              | topic 245      topic 202      topic 265      topic 49       
de              | ene             | topic 428      topic 245      topic 153      topic 203      
ene             | kant            | topic 202      topic 265      topic 245      topic 59       
kant            | Phil            | topic 187      topic 404      topic 242      topic 507      
Phil            | die             | topic 202      topic 245      topic 49       topic 265      
die             | stelde          | topic 245      topic 202      topic 265      topic 49       
stelde          | dat             | topic 202      topic 265      topic 49       topic 245      
dat             | een             | topic 202      topic 245      topic 265      topic 59       
een             | mens            | topic 245      topic 428      topic 444      topic 456      
mens            | meerdere        | topic 507      topic 243      topic 440      topic 18       
meerdere        | keren           | topic 488      topic 470      topic 247      topic 104      
keren           | de              | topic 187      topic 404      topic 176      topic 205      
de              | US              | topic 245      topic 428      topic 86       topic 203      
US              | Open            | topic 448      topic 358      topic 31       topic 444      
Open            | kan             | topic 202      topic 245      topic 265      topic 444      
kan             | winnen          | topic 265      topic 202      topic 245      topic 59       
winnen          | maar            | topic 265      topic 187      topic 289      topic 245      
maar            | slechts         | topic 265      topic 202      topic 245      topic 59       
slechts         | één           | topic 428      topic 245      topic 187      topic 444      
één           | keer            | topic 245      topic 428      topic 164      topic 444      
keer            | voor            | topic 428      topic 245      topic 164      topic 444      
voor            | het             | topic 245      topic 202      topic 265      topic 59       
het             | eerst           | topic 245      topic 265      topic 289      topic 456      
eerst           | vader           | topic 265      topic 245      topic 202      topic 59       
vader           | wordt           | topic 265      topic 202      topic 245      topic 59       
wordt           | </s>            | topic 245      topic 202      topic 265      topic 59       
<s>             | aan             | topic 202      topic 265      topic 245      topic 59       
aan             | de              | topic 245      topic 202      topic 265      topic 59       
de              | andere          | topic 428      topic 245      topic 153      topic 456      
andere          | kant            | topic 245      topic 153      topic 203      topic 265      
kant            | alle            | topic 265      topic 202      topic 245      topic 187      
alle            | anderen         | topic 245      topic 265      topic 153      topic 428      
anderen         | die             | topic 202      topic 265      topic 245      topic 59       
die             | vonden          | topic 245      topic 265      topic 202      topic 59       
vonden          | dat             | topic 202      topic 245      topic 265      topic 59       
dat             | Phil            | topic 202      topic 265      topic 245      topic 59       
Phil            | niet            | topic 202      topic 245      topic 265      topic 104      
niet            | goed            | topic 245      topic 202      topic 265      topic 59       
goed            | bij             | topic 202      topic 245      topic 265      topic 428      
bij             | zijn            | topic 202      topic 265      topic 245      topic 59       
zijn            | hoofd           | topic 245      topic 202      topic 265      topic 428      
hoofd           | was             | topic 202      topic 265      topic 245      topic 59       
was             | </s>            | topic 202      topic 265      topic 245      topic 59       
<s>             | elke            | topic 202      topic 265      topic 245      topic 59       
elke            | <UNK>           | topic 245      topic 428      topic 265      topic 202      
<UNK>           | kan             | topic 245      topic 202      topic 265      topic 59       
kan             | twee            | topic 202      topic 265      topic 245      topic 59       
twee            | keer            | topic 245      topic 428      topic 202      topic 265      
keer            | vader           | topic 245      topic 428      topic 265      topic 202      
vader           | worden          | topic 265      topic 202      topic 245      topic 59       
worden          | maar            | topic 245      topic 202      topic 265      topic 59       
maar            | twee            | topic 202      topic 245      topic 265      topic 59       
twee            | keer            | topic 245      topic 428      topic 202      topic 265      
keer            | de              | topic 245      topic 428      topic 202      topic 265      
de              | US              | topic 428      topic 245      topic 153      topic 265      
US              | Open            | topic 358      topic 448      topic 444      topic 265      
Open            | winnen          | topic 202      topic 245      topic 265      topic 444      
winnen          | is              | topic 265      topic 202      topic 245      topic 59       
is              | er              | topic 265      topic 202      topic 245      topic 59       
er              | minder          | topic 245      topic 202      topic 265      topic 428      
minder          | gegeven         | topic 245      topic 265      topic 153      topic 428      
gegeven         | </s>            | topic 187      topic 265      topic 202      topic 203      
<s>             | alleen          | topic 265      topic 202      topic 245      topic 59       
alleen          | Payne           | topic 265      topic 245      topic 202      topic 59       
Payne           | Stewart         | topic 202      topic 265      topic 245      topic 59       
Stewart         | gaf             | topic 202      topic 265      topic 245      topic 59       
gaf             | niet            | topic 202      topic 265      topic 245      topic 59       
niet            | geheel          | topic 265      topic 245      topic 202      topic 59       
geheel          | belangeloos     | topic 187      topic 265      topic 202      topic 205      
belangeloos     | Phil            | topic 265      topic 245      topic 202      topic 59       
Phil            | gelijk          | topic 202      topic 245      topic 265      topic 59       
gelijk          | </s>            | topic 104      topic 199      topic 205      topic 265      
<s>             | en              | topic 265      topic 202      topic 245      topic 59       
en              | gooide          | topic 265      topic 202      topic 242      topic 187      
gooide          | net             | topic 202      topic 265      topic 59       topic 245      
net             | voor            | topic 265      topic 202      topic 245      topic 59       
voor            | de              | topic 202      topic 265      topic 245      topic 59       
de              | slotronde       | topic 245      topic 428      topic 153      topic 363      
slotronde       | die             | topic 202      topic 245      topic 265      topic 369      
die             | uitgerekend     | topic 265      topic 245      topic 202      topic 59       
uitgerekend     | op              | topic 202      topic 265      topic 245      topic 59       
op              | <UNK>           | topic 197      topic 245      topic 202      topic 428      
<UNK>           | gespeeld        | topic 245      topic 202      topic 265      topic 59       
gespeeld        | werd            | topic 202      topic 265      topic 245      topic 59       
werd            | nog             | topic 265      topic 202      topic 245      topic 59       
nog             | wat             | topic 245      topic 202      topic 265      topic 428      
wat             | olie            | topic 202      topic 265      topic 245      topic 59       
olie            | op              | topic 265      topic 245      topic 202      topic 369      
op              | het             | topic 197      topic 245      topic 202      topic 265      
het             | vuur            | topic 245      topic 265      topic 202      topic 197      
vuur            | door            | topic 205      topic 187      topic 404      topic 106      
door            | te              | topic 265      topic 202      topic 245      topic 59       
te              | verklaren       | topic 265      topic 245      topic 59       topic 203      
verklaren       | </s>            | topic 265      topic 202      topic 242      topic 187      
<s>             | ik              | topic 265      topic 202      topic 245      topic 59       
ik              | persoonlijk     | topic 489      topic 265      topic 245      topic 73       
persoonlijk     | heb             | topic 265      topic 245      topic 202      topic 330      
heb             | twee            | topic 265      topic 202      topic 242      topic 187      
twee            | kinderen        | topic 245      topic 202      topic 265      topic 428      
kinderen        | </s>            | topic 187      topic 176      topic 203      topic 245      
<s>             | voor            | topic 265      topic 202      topic 245      topic 59       
voor            | geen            | topic 265      topic 202      topic 245      topic 59       
geen            | geld            | topic 245      topic 265      topic 428      topic 202      
geld            | ter             | topic 176      topic 187      topic 242      topic 203      
ter             | wereld          | topic 276      topic 462      topic 102      topic 132      
wereld          | had             | topic 265      topic 245      topic 404      topic 187      
had             | ik              | topic 265      topic 202      topic 245      topic 59       
ik              | hun             | topic 187      topic 265      topic 73       topic 245      
hun             | geboorte        | topic 245      topic 490      topic 444      topic 265      
geboorte        | willen          | topic 202      topic 265      topic 245      topic 187      
willen          | missen          | topic 265      topic 202      topic 245      topic 59       
missen          | </s>            | topic 187      topic 242      topic 265      topic 202      
<s>             | Engelse         | topic 265      topic 202      topic 245      topic 59       
Engelse         | reporters       | topic 302      topic 490      topic 245      topic 202      
reporters       | merkten         | topic 245      topic 265      topic 202      topic 421      
merkten         | niet            | topic 187      topic 265      topic 202      topic 176      
niet            | zonder          | topic 245      topic 265      topic 202      topic 187      
zonder          | trots           | topic 265      topic 245      topic 202      topic 490      
trots           | op              | topic 187      topic 176      topic 242      topic 265      
op              | dat             | topic 197      topic 202      topic 245      topic 265      
dat             | de              | topic 265      topic 202      topic 245      topic 59       
de              | oude            | topic 245      topic 490      topic 153      topic 428      
oude            | Shakespeare     | topic 245      topic 265      topic 202      topic 490      
Shakespeare     | het             | topic 458      topic 327      topic 315      topic 507      
het             | weer            | topic 265      topic 245      topic 202      topic 458      
weer            | eens            | topic 265      topic 245      topic 202      topic 267      
eens            | bij             | topic 202      topic 265      topic 245      topic 187      
bij             | het             | topic 202      topic 265      topic 245      topic 59       
het             | rechte          | topic 245      topic 265      topic 202      topic 289      
rechte          | eind            | topic 335      topic 310      topic 248      topic 67       
eind            | had             | topic 203      topic 197      topic 428      topic 1        
had             | gehad           | topic 187      topic 242      topic 265      topic 176      
gehad           | </s>            | topic 187      topic 242      topic 176      topic 303      
<s>             | to              | topic 265      topic 202      topic 245      topic 187      
to              | <UNK>           | topic 312      topic 458      topic 178      topic 428      
<UNK>           | or              | topic 458      topic 312      topic 428      topic 178      
or              | not             | topic 458      topic 357      topic 237      topic 312      
not             | to              | topic 458      topic 357      topic 349      topic 178      
to              | <UNK>           | topic 312      topic 458      topic 178      topic 357      
<UNK>           | that's          | topic 458      topic 312      topic 349      topic 357      
that's          | the             | topic 458      topic 357      topic 349      topic 312      
the             | <UNK>           | topic 458      topic 349      topic 375      topic 357      
<UNK>           | </s>            | topic 458      topic 349      topic 357      topic 68       
<s>             | om              | topic 458      topic 349      topic 134      topic 50       
om              | een             | topic 428      topic 349      topic 458      topic 134      
een             | lang            | topic 349      topic 428      topic 267      topic 18       
lang            | verhaal         | topic 349      topic 267      topic 18       topic 406      
verhaal         | kort            | topic 349      topic 458      topic 18       topic 267      
kort            | te              | topic 349      topic 267      topic 458      topic 18       
te              | maken           | topic 267      topic 349      topic 458      topic 18       
maken           | </s>            | topic 267      topic 349      topic 18       topic 242      
<s>             | <UNK>           | topic 349      topic 458      topic 267      topic 18       
<UNK>           | werd            | topic 458      topic 349      topic 267      topic 428      
werd            | geboren         | topic 349      topic 267      topic 458      topic 428      
geboren         | precies         | topic 507      topic 428      topic 202      topic 349      
precies         | één           | topic 428      topic 507      topic 164      topic 225      
één           | dag             | topic 428      topic 349      topic 164      topic 225      
dag             | nadat           | topic 187      topic 267      topic 225      topic 306      
nadat           | haar            | topic 507      topic 349      topic 187      topic 18       
haar            | vader           | topic 349      topic 267      topic 18       topic 406      
vader           | tweede          | topic 231      topic 507      topic 406      topic 202      
tweede          | was             | topic 231      topic 507      topic 406      topic 454      
was             | geworden        | topic 507      topic 428      topic 231      topic 242      
geworden        | in              | topic 507      topic 187      topic 242      topic 303      
in              | de              | topic 507      topic 306      topic 458      topic 18       
de              | US              | topic 428      topic 18       topic 349      topic 54       
US              | Open            | topic 358      topic 448      topic 31       topic 29       
Open            | </s>            | topic 202      topic 245      topic 265      topic 267      
<s>             | twee            | topic 202      topic 507      topic 187      topic 245      
twee            | weken           | topic 428      topic 245      topic 349      topic 267      
weken           | voor            | topic 507      topic 245      topic 187      topic 231      
voor            | de              | topic 507      topic 202      topic 245      topic 242      
de              | dokters         | topic 428      topic 349      topic 245      topic 54       
dokters         | hadden          | topic 231      topic 507      topic 504      topic 87       
hadden          | voorspeld       | topic 507      topic 187      topic 242      topic 231      
voorspeld       | </s>            | topic 187      topic 507      topic 242      topic 251      
<s>             | u               | topic 507      topic 242      topic 187      topic 176      
u               | begrijpt        | topic 242      topic 33       topic 507      topic 187      
begrijpt        | heren           | topic 242      topic 187      topic 176      topic 507      
heren           | sprak           | topic 242      topic 507      topic 187      topic 49       
sprak           | de              | topic 507      topic 242      topic 187      topic 49       
de              | trotse          | topic 231      topic 428      topic 54       topic 65       
trotse          | vader           | topic 231      topic 454      topic 87       topic 54       
vader           | tot             | topic 507      topic 231      topic 77       topic 187      
tot             | de              | topic 231      topic 507      topic 428      topic 406      
de              | verslaggevers   | topic 231      topic 428      topic 77       topic 507      
verslaggevers   | die             | topic 507      topic 231      topic 187      topic 251      
die             | hem             | topic 507      topic 231      topic 242      topic 187      
hem             | tot             | topic 507      topic 242      topic 187      topic 231      
tot             | in              | topic 507      topic 242      topic 251      topic 187      
in              | het             | topic 507      topic 428      topic 406      topic 306      
het             | moederhuis      | topic 231      topic 243      topic 507      topic 406      
moederhuis      | waren           | topic 507      topic 187      topic 231      topic 242      
waren           | gevolgd         | topic 507      topic 231      topic 242      topic 187      
gevolgd         | dat             | topic 187      topic 507      topic 242      topic 303      
dat             | ik              | topic 507      topic 231      topic 242      topic 187      
ik              | in              | topic 507      topic 187      topic 489      topic 242      
in              | deze            | topic 428      topic 507      topic 406      topic 306      
deze            | omstandigheden  | topic 231      topic 507      topic 87       topic 428      
omstandigheden  | niet            | topic 231      topic 507      topic 187      topic 404      
niet            | veel            | topic 507      topic 242      topic 187      topic 231      
veel            | zin             | topic 231      topic 87       topic 507      topic 454      
zin             | had             | topic 242      topic 507      topic 176      topic 187      
had             | om              | topic 507      topic 242      topic 187      topic 231      
om              | een             | topic 507      topic 231      topic 242      topic 428      
een             | <UNK>           | topic 231      topic 406      topic 454      topic 428      
<UNK>           | af              | topic 231      topic 507      topic 454      topic 406      
af              | te              | topic 187      topic 507      topic 242      topic 440      
te              | dwingen         | topic 205      topic 507      topic 242      topic 187      
dwingen         | </s>            | topic 507      topic 242      topic 187      topic 251      
<s>             | een             | topic 507      topic 242      topic 187      topic 231      
een             | <UNK>           | topic 231      topic 428      topic 406      topic 507      
<UNK>           | in              | topic 231      topic 507      topic 406      topic 454      
in              | de              | topic 428      topic 306      topic 507      topic 406      
de              | US              | topic 428      topic 231      topic 18       topic 54       
US              | Open            | topic 448      topic 358      topic 31       topic 37       
Open            | betekent        | topic 202      topic 245      topic 265      topic 1        
betekent        | een             | topic 507      topic 428      topic 205      topic 187      
een             | extra           | topic 428      topic 406      topic 231      topic 245      
extra           | rondje          | topic 87       topic 423      topic 488      topic 406      
rondje          | van             | topic 202      topic 277      topic 507      topic 485      
van             | achttien        | topic 428      topic 49       topic 507      topic 202      
achttien        | holes           | topic 164      topic 296      topic 428      topic 245      
holes           | op              | topic 507      topic 231      topic 428      topic 187      
op              | maandag         | topic 428      topic 507      topic 43       topic 164      
maandag         | </s>            | topic 428      topic 225      topic 60       topic 507      
<s>             | de              | topic 428      topic 507      topic 242      topic 134      
de              | eerste          | topic 428      topic 231      topic 43       topic 65       
eerste          | twee            | topic 428      topic 231      topic 245      topic 164      
twee            | majors          | topic 428      topic 164      topic 225      topic 507      
majors          | van             | topic 507      topic 187      topic 428      topic 242      
van             | het             | topic 428      topic 507      topic 245      topic 49       
het             | seizoen         | topic 428      topic 231      topic 476      topic 225      
seizoen         | hebben          | topic 428      topic 507      topic 421      topic 60       
hebben          | we              | topic 428      topic 507      topic 242      topic 245      
we              | dus             | topic 428      topic 507      topic 245      topic 164      
dus             | gehad           | topic 428      topic 242      topic 507      topic 187      
gehad           | </s>            | topic 187      topic 242      topic 507      topic 428      
<s>             | dit             | topic 507      topic 242      topic 428      topic 187      
dit             | weekend         | topic 187      topic 507      topic 242      topic 205      
weekend         | staat           | topic 428      topic 507      topic 187      topic 245      
staat           | de              | topic 428      topic 507      topic 245      topic 242      
de              | derde           | topic 428      topic 245      topic 231      topic 153      
derde           | van             | topic 245      topic 444      topic 2        topic 231      
van             | de              | topic 428      topic 245      topic 202      topic 507      
de              | vier            | topic 428      topic 245      topic 189      topic 153      
vier            | op              | topic 428      topic 245      topic 153      topic 164      
op              | het             | topic 428      topic 245      topic 164      topic 197      
het             | programma       | topic 428      topic 245      topic 225      topic 507      
programma       | </s>            | topic 507      topic 428      topic 202      topic 245      
<s>             | de              | topic 507      topic 428      topic 245      topic 202      
de              | British         | topic 428      topic 245      topic 43       topic 153      
British         | Open            | topic 468      topic 240      topic 202      topic 245      
Open            | </s>            | topic 245      topic 202      topic 468      topic 70       
<s>             | gespeeld        | topic 202      topic 245      topic 428      topic 49       
gespeeld        | op              | topic 428      topic 60       topic 251      topic 507      
op              | de              | topic 428      topic 197      topic 245      topic 43       
de              | authentieke     | topic 428      topic 245      topic 86       topic 349      
authentieke     | <UNK>           | topic 349      topic 245      topic 459      topic 202      
<UNK>           | van             | topic 428      topic 245      topic 202      topic 267      
van             | <UNK>           | topic 428      topic 245      topic 49       topic 202      
<UNK>           | aan             | topic 428      topic 245      topic 202      topic 394      
aan             | de              | topic 245      topic 428      topic 202      topic 49       
de              | Schotse         | topic 428      topic 245      topic 349      topic 423      
Schotse         | kust            | topic 326      topic 91       topic 245      topic 459      
kust            | </s>            | topic 84       topic 251      topic 289      topic 187      
<s>             | een             | topic 202      topic 245      topic 265      topic 428      
een             | baan            | topic 428      topic 245      topic 91       topic 349      
baan            | waar            | topic 428      topic 164      topic 369      topic 245      
waar            | ze              | topic 428      topic 245      topic 202      topic 187      
ze              | geen            | topic 428      topic 245      topic 267      topic 202      
geen            | enkele          | topic 428      topic 245      topic 349      topic 423      
enkele          | kunstmatige     | topic 349      topic 245      topic 423      topic 267      
kunstmatige     | hindernis       | topic 349      topic 423      topic 143      topic 86       
hindernis       | hebben          | topic 187      topic 251      topic 507      topic 60       
hebben          | gelegd          | topic 187      topic 245      topic 202      topic 242      
gelegd          | omdat           | topic 187      topic 251      topic 242      topic 84       
omdat           | er              | topic 49       topic 242      topic 245      topic 202      
er              | een             | topic 428      topic 267      topic 251      topic 187      
een             | natuurlijke     | topic 428      topic 349      topic 470      topic 245      
natuurlijke     | hindernis       | topic 454      topic 349      topic 2        topic 497      
hindernis       | is              | topic 187      topic 251      topic 242      topic 440      
is              | die             | topic 187      topic 242      topic 428      topic 49       
die             | al              | topic 428      topic 267      topic 245      topic 349      
al              | haar            | topic 428      topic 164      topic 187      topic 251      
haar            | kunstmatige     | topic 428      topic 349      topic 267      topic 245      
kunstmatige     | collega's       | topic 349      topic 423      topic 470      topic 143      
collega's       | overbodig       | topic 187      topic 242      topic 507      topic 303      
overbodig       | maakt           | topic 187      topic 242      topic 440      topic 251      
maakt           | </s>            | topic 242      topic 49       topic 187      topic 202      
<s>             | de              | topic 242      topic 49       topic 187      topic 202      
de              | felle           | topic 428      topic 349      topic 86       topic 54       
felle           | <UNK>           | topic 41       topic 470      topic 259      topic 153      
<UNK>           | </s>            | topic 187      topic 267      topic 440      topic 202      
<s>             | verder          | topic 187      topic 242      topic 202      topic 49       
verder          | maaien          | topic 187      topic 440      topic 267      topic 303      
maaien          | ze              | topic 187      topic 242      topic 440      topic 49       
ze              | het             | topic 267      topic 187      topic 428      topic 242      
het             | gras            | topic 440      topic 243      topic 267      topic 251      
gras            | één           | topic 440      topic 187      topic 205      topic 304      
één           | keer            | topic 164      topic 267      topic 428      topic 349      
keer            | per             | topic 428      topic 164      topic 404      topic 187      
per             | jaar            | topic 236      topic 428      topic 227      topic 145      
jaar            | en              | topic 187      topic 404      topic 242      topic 428      
en              | dat             | topic 428      topic 187      topic 289      topic 52       
dat             | is              | topic 428      topic 242      topic 187      topic 49       
is              | zeker           | topic 428      topic 242      topic 187      topic 49       
zeker           | niet            | topic 428      topic 164      topic 187      topic 242      
niet            | voor            | topic 428      topic 242      topic 187      topic 440      
voor            | de              | topic 49       topic 428      topic 242      topic 187      
de              | Open            | topic 428      topic 470      topic 347      topic 86       
Open            | </s>            | topic 245      topic 86       topic 202      topic 289      
